"desc","zip","title"
"7/8/2019 15:37, JEFFERSON ST & 3RD ST, EAST GREENVILLE",18041,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 15:42, OLD YORK RD & E CHURCH RD, CHELTENHAM",19027,"Traffic: DISABLED VEHICLE -"
"7/8/2019 15:44, HARROGATE RD & MANOA RD, LOWER MERION",19096,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 15:50, SUSQUEHANNA RD & WATER TOWER DR, UPPER DUBLIN, Station 351",19025,"EMS: HEAD INJURY"
"7/8/2019 15:48, BLACK ROCK RD & S TRAPPE RD, UPPER PROVIDENCE, Station 325",19468,"EMS: FEVER"
"7/8/2019 15:49, WALNUT ST & GABLE AVE, POTTSTOWN, Station 329",19464,"EMS: GENERAL WEAKNESS"
"7/8/2019 15:47, S GULPH RD, UPPER MERION, Station 356",19406,"EMS: VEHICLE ACCIDENT"
"7/8/2019 15:47, S GULPH RD & W DEKALB PIKE, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 15:55, JACKSON ST & ROBERTS ALY, NORRISTOWN",19401,"Traffic: ROAD OBSTRUCTION -"
"7/8/2019 15:53, W SPRING AVE, LOWER MERION, Station 313",19003,"EMS: FRACTURE"
"7/8/2019 15:53, OLD YORK RD & BREYER DR, CHELTENHAM",19027,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:00, TOWNSHIP LINE RD & CHURCH RD, ABINGTON, Station 382",19027,"EMS: RESPIRATORY EMERGENCY"
"7/8/2019 16:02, 2ND AVE & CHESTNUT ST, COLLEGEVILLE, Station 34",19426,"Fire: VEHICLE ACCIDENT"
"7/8/2019 16:04, GLOCKER WAY & S HANOVER ST, CHESTER COUNTY",NA,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:02, 2ND AVE & CHESTNUT ST, COLLEGEVILLE",19426,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:06, STENTON AVE & NEWTON ST, SPRINGFIELD, Station 82",19038,"Fire: FIRE ALARM"
"7/8/2019 16:08, JACKSON ST & MINTZER ST, POTTSTOWN, Station 329",19464,"EMS: SUBJECT IN PAIN"
"7/8/2019 16:12, DEKALB PIKE & COLONIAL DR, EAST NORRITON, Station 308",19401,"EMS: BACK PAINS/INJURY"
"7/8/2019 16:16, LIMEKILN PIKE & TENNIS AVE, HORSHAM",19002,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:21, BOULDER LN & COUNTRY RD, HORSHAM",19044,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:24, ORVILLA RD & WYNDHAM WOODS WAY, HATFIELD TOWNSHIP, Station 17",19440,"Fire: FIRE ALARM"
"7/8/2019 16:25, POTTSTOWN AVE & MAIN ST, PENNSBURG",18073,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:25, POTTSTOWN AVE & MAIN ST, PENNSBURG",18073,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:25, OLD YORK RD & KEITH RD, ABINGTON",19001,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:30, SWARTLEY ST & W MONTGOMERY AVE, NORTH WALES, Station 345B",19454,"EMS: FALL VICTIM"
"7/8/2019 16:35, DARTMOUTH DR & DEAD END, NORRISTOWN, Station 308A",NA,"EMS: FRACTURE"
"7/8/2019 16:32, LINFIELD TRAPPE RD & WEAVER LN, LIMERICK, Station 54",19468,"Fire: ELEVATOR EMERGENCY"
"7/8/2019 16:32, RT422 BYP & KEIM ST OVERPASS, CHESTER COUNTY",NA,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:38, WOOD BRIDGE RD & PENLLYN PIKE, LOWER GWYNEDD, Station 351",19002,"EMS: SYNCOPAL EPISODE"
"7/8/2019 16:38, RAMP I76 TO RT422  & RAMP I76 TO SWEDESFORD RD, UPPER MERION",19405,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:42, WELSH RD, UPPER GWYNEDD, Station 345A",19002,"EMS: VEHICLE ACCIDENT"
"7/8/2019 16:43, WELSH RD & SANDYS LN, UPPER GWYNEDD",19454,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:46, RAMP I76 TO RT422  & RAMP I76 TO SWEDESFORD RD, UPPER MERION",19405,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:46, SPRING RUN RD & PINNEY RD, LOWER MORELAND, Station 355",19006,"EMS: ALLERGIC REACTION"
"7/8/2019 16:54, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 322",19403,"EMS: HEAD INJURY"
"7/8/2019 16:55, BLACK ROCK RD & S COLLEGEVILLE RD, UPPER PROVIDENCE, Station 324",19460,"EMS: SYNCOPAL EPISODE"
"7/8/2019 16:54, TROOPER RD & TURN LANE, LOWER PROVIDENCE",19403,"Traffic: DISABLED VEHICLE -"
"7/8/2019 16:58, COUNTY LINE RD & DAVISVILLE RD, UPPER MORELAND, Station 10",18974,"Fire: VEHICLE ACCIDENT"
"7/8/2019 16:58, COUNTY LINE RD & DAVISVILLE RD, UPPER MORELAND",18974,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:00, LANCASTER AVE & DREYCOTT LN, LOWER MERION",19041,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 16:57, WOODLAWN DR & ALLENTOWN RD, TOWAMENCIN",19446,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:03, BERKELEY RD & HAZELHURST AVE, LOWER MERION, Station 26",19066,"Fire: FIRE ALARM"
"7/8/2019 17:05, MOONFLOWER RD & OAK HILL DR, HORSHAM, Station 352",19040,"EMS: GENERAL WEAKNESS"
"7/8/2019 17:09, HAWTHORNE LN & E CHURCH RD, CHELTENHAM, Station 4",19027,"Fire: CARBON MONOXIDE DETECTOR"
"7/8/2019 17:08, HOLLOW RD & SLOUGH DR, WORCESTER, Station 322",19426,"EMS: FALL VICTIM"
"7/8/2019 17:12, N 2ND ST & E CHESTNUT ST, SOUDERTON",18964,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:16, N 2ND ST, SOUDERTON, Station 74",18964,"Fire: VEHICLE ACCIDENT"
"7/8/2019 17:16, SUSQUEHANNA RD & RR CROSSING, ABINGTON, Station 383",NA,"EMS: RESPIRATORY EMERGENCY"
"7/8/2019 17:16, DEKALB PIKE & MORRIS RD, WHITPAIN",19422,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:17, RED LION RD & PINE RD, LOWER MORELAND",19006,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:30, ORVILLA RD & PARK AVE, HATFIELD TOWNSHIP",19446,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:28, YORK RD & RR CROSSING, UPPER MORELAND",NA,"Traffic: DISABLED VEHICLE -"
"7/8/2019 17:32, HARLEYSVILLE PIKE & PIONEER CIR, LOWER SALFORD, Station 344",19438,"EMS: CVA/STROKE"
"7/8/2019 17:35, BETHLEHEM PIKE & SPRINGFIELD AVE, SPRINGFIELD",19031,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:35, RT422  & SCHUYLKILL RIVER TRL UNDERPASS, WEST NORRITON",NA,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:37, LOWER STATE RD & HIGHGATE DR, HORSHAM, Station 352A",19454,"EMS: GENERAL WEAKNESS"
"7/8/2019 17:40, POPLAR ST & MARKLEY ST, NORRISTOWN, Station 27",19401,"Fire: FIRE ALARM"
"7/8/2019 17:45, BETHLEHEM PIKE & WELSH RD, HORSHAM, Station 352A",19454,"EMS: FRACTURE"
"7/8/2019 17:42, N COUNTY LINE RD, BUCKS COUNTY, Station 72",NA,"Fire: VEHICLE ACCIDENT"
"7/8/2019 17:41, JOHNSON HWY & NORTH HILLS DR, NORRISTOWN, Station 308A",19401,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/8/2019 17:50, SALFORDVILLE RD, LOWER SALFORD, Station 89",19438,"Fire: VEHICLE ACCIDENT"
"7/8/2019 17:45, SALFORDVILLE RD & HALDEMAN RD, LOWER SALFORD",19438,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 17:57, CRESTWOOD DR & BUCHERT RD, LOWER POTTSGROVE, Station 329B",19464,"EMS: GENERAL WEAKNESS"
"7/8/2019 17:58, TREWELLYN AVE & MAPLE AVE, LOWER GWYNEDD, Station 351",19422,"EMS: HEAD INJURY"
"7/8/2019 17:56, JEFFERSON LN & WELSH RD, LOWER MORELAND, Station 355",19006,"EMS: SYNCOPAL EPISODE"
"7/8/2019 18:04, WHITE OAK RD & MEADOWBROOK RD, UPPER GWYNEDD, Station 80",19454,"Fire: APPLIANCE FIRE"
"7/8/2019 18:12, YORK RD & CHERRY ST, UPPER MORELAND",19090,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:19, E BUCK RD, UPPER HANOVER, Station 65",18073,"Fire: VEHICLE ACCIDENT"
"7/8/2019 18:19, DOGWOOD DR & STREAM VIEW DR, MONTGOMERY, Station 345A",19454,"EMS: DEHYDRATION"
"7/8/2019 18:19, E BUCK RD, UPPER HANOVER, Station 369",18073,"EMS: VEHICLE ACCIDENT"
"7/8/2019 18:18, BARLEY SHEAF DR & NORTH WALES RD, EAST NORRITON, Station 61",19403,"Fire: BUILDING FIRE"
"7/8/2019 18:18, E BUCK RD & GERYVILLE PIKE, UPPER HANOVER",18073,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:21, PENLLYN PIKE & OLD PENLLYN PIKE, LOWER GWYNEDD, Station 351",19422,"EMS: CARDIAC ARREST"
"7/8/2019 18:23, RIDGE PIKE & N TOWNSHIP LINE RD, LIMERICK, Station 324A",19468,"EMS: SYNCOPAL EPISODE"
"7/8/2019 18:34, ROSELAND AVE & HUNTINGDON PIKE, ABINGTON, Station 382",19006,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/8/2019 18:32, HORSHAM RD & PHEASANT RUN, MONTGOMERY, Station 18",18936,"Fire: FIRE ALARM"
"7/8/2019 18:31, OAK ST & N EVANS ST, POTTSTOWN",19464,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:34, WELSH RD & JARRETTOWN RD, UPPER DUBLIN",19002,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:39, SUSQUEHANNA RD & LINCOLN DR, UPPER DUBLIN",19002,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:45, ROSE VALLEY WAY & CLAIR MARTIN PL, UPPER DUBLIN, Station 351",19002,"EMS: HEAD INJURY"
"7/8/2019 18:48, TURNPIKE DR & DAVISVILLE RD, UPPER MORELAND, Station 381",19040,"EMS: FRACTURE"
"7/8/2019 18:51, LANSDALE AVE & E 7TH ST, LANSDALE",19446,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:51, YORK RD & EASTON RD, UPPER MORELAND",19090,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 18:52, MAPLE AVE & EASTON RD, HORSHAM",19044,"Traffic: DISABLED VEHICLE -"
"7/8/2019 18:58, TOWNSHIP LINE RD & ARLINGTON RD, EAST NORRITON, Station 61",19422,"Fire: FIRE ALARM"
"7/8/2019 19:01, E CITY AVE & MONUMENT RD, LOWER MERION",19131,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 19:03, MADISON AVE & EVERGREEN AVE, HATBORO, Station 384",19040,"EMS: ABDOMINAL PAINS"
"7/8/2019 19:09, YORK RD & E MONUMENT AVE, HATBORO, Station 95",19040,"Fire: FIRE ALARM"
"7/8/2019 19:10, RT422  & UPPER INDIAN HEAD RD UNDERPASS, UPPER PROVIDENCE",NA,"Traffic: ROAD OBSTRUCTION -"
"7/8/2019 19:24, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: RESPIRATORY EMERGENCY"
"7/8/2019 19:24, EASTON RD & GREENWOOD AVE, CHELTENHAM, Station 358A",19095,"EMS: SUBJECT IN PAIN"
"7/8/2019 19:27, COLLINS LN & DUNLEAVY CIR, LIMERICK, Station 324A",19473,"EMS: FALL VICTIM"
"7/8/2019 19:34, SHANNONDELL DR & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: FALL VICTIM"
"7/8/2019 19:35, OLD YORK RD & STAHR RD, CHELTENHAM, Station 358",19027,"EMS: CARDIAC ARREST"
"7/8/2019 19:44, HIGH ST & S PARK RD, LOWER POTTSGROVE, Station 329",19464,"EMS: GENERAL WEAKNESS"
"7/8/2019 19:43, WALNUT ST & S 4TH AVE, ROYERSFORD, Station 325",19468,"EMS: HEMORRHAGING"
"7/8/2019 19:46, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 322",19403,"EMS: UNCONSCIOUS SUBJECT"
"7/8/2019 19:49, TOWNSHIP LINE RD & CEDAR RD, ABINGTON",19027,"Traffic: DISABLED VEHICLE -"
"7/8/2019 19:52, SWAMP PIKE & FAUST RD, NEW HANOVER",19464,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 19:58, RINGING ROCKS PARK & N KEIM ST, LOWER POTTSGROVE, Station 329B",19464,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/8/2019 20:02, FOX CHASE RD & KIRKWOOD AVE, ABINGTON, Station 382",19046,"EMS: HEAD INJURY"
"7/8/2019 20:06, JACOBY ST & CHURCH ST, NORRISTOWN, Station 308A",19401,"EMS: RESPIRATORY EMERGENCY"
"7/8/2019 20:13, GRAVEL PIKE & WALTERS RD, UPPER HANOVER, Station 369",18073,"EMS: SUBJECT IN PAIN"
"7/8/2019 20:15, LANCASTER AVE & MONTROSE AVE, LOWER MERION",19010,"Traffic: DISABLED VEHICLE -"
"7/8/2019 20:21, THE FAIRWAY  & RYDAL RD, ABINGTON, Station 382",19046,"EMS: ALTERED MENTAL STATUS"
"7/8/2019 20:24, STATION SQUARE BLVD & PENNBROOK PKWY, UPPER GWYNEDD, Station 345B",19446,"EMS: FALL VICTIM"
"7/8/2019 20:21, GERMANTOWN PIKE & HALLOWELL RD, PLYMOUTH, Station 308",19462,"EMS: DIABETIC EMERGENCY"
"7/8/2019 20:23, SHELLEY LN & WENNER WAY, UPPER DUBLIN, Station 383",19034,"EMS: DIZZINESS"
"7/8/2019 20:22, LAFAYETTE AVE & SKIPPACK PIKE, WHITEMARSH",19034,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 20:33, HORSHAM RD & GREEN TREE TAVERN RD, HORSHAM, Station 352A",19454,"EMS: ALTERED MENTAL STATUS"
"7/8/2019 20:39, BROAD ST & S MAIN ST, HATFIELD BORO, Station 345",NA,"EMS: MEDICAL ALERT ALARM"
"7/8/2019 20:36, VALLEY FORGE PARK RD & COUNTY LINE RD, UPPER MERION",19406,"Traffic: DISABLED VEHICLE -"
"7/8/2019 20:36, VALLEY FORGE PARK RD & COUNTY LINE RD, UPPER MERION",19406,"Traffic: DISABLED VEHICLE -"
"7/8/2019 20:43, WINDING WAY & MONTGOMERY AVE, LOWER MERION, Station 313",19066,"EMS: ASSAULT VICTIM"
"7/8/2019 20:42, FITZWATERTOWN RD & BARTRAM RD, UPPER MORELAND, Station 381",19090,"EMS: MEDICAL ALERT ALARM"
"7/8/2019 20:50, OLD YORK RD & E CHURCH RD, CHELTENHAM",19027,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 21:03, GERMANTOWN PIKE & CRESCENT AVE, WHITEMARSH, Station 318",19444,"EMS: DEHYDRATION"
"7/8/2019 21:02, PENNSYLVANIA TPKE & BUTLER PIKE UNDERPASS, WHITEMARSH, Station 308",NA,"EMS: DIABETIC EMERGENCY"
"7/8/2019 21:02, MAIN ST & OLD SUMNEYTOWN PIKE, LOWER SALFORD, Station 344",19438,"EMS: SUBJECT IN PAIN"
"7/8/2019 21:12, SWEDE RD & EVERGREEN AVE, EAST NORRITON, Station 308",19401,"EMS: FALL VICTIM"
"7/8/2019 21:16, HIGH ST & ALLISON DR, LOWER POTTSGROVE, Station 58",19464,"Fire: FIRE INVESTIGATION"
"7/8/2019 21:30, BEAN RD & WHITEHALL RD, WORCESTER, Station 83",19403,"Fire: UNKNOWN TYPE FIRE"
"7/8/2019 21:26, BARBADOES ST, NORRISTOWN, Station 308A",19401,"EMS: BACK PAINS/INJURY"
"7/8/2019 21:42, CHELTENHAM AVE & WAVERLY RD, CHELTENHAM",19027,"Traffic: ROAD OBSTRUCTION -"
"7/8/2019 21:46, WREN CT & ROBIN RDG, WORCESTER, Station 336",19446,"EMS: DIZZINESS"
"7/8/2019 21:47, CAVERSHAM RD & DEAD END, CHELTENHAM, Station 358",19027,"EMS: MEDICAL ALERT ALARM"
"7/8/2019 21:47, MAIN ST & S MONTGOMERY AVE, WEST NORRITON",19403,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 21:52, BARREN HILL RD & HARTS LN, WHITEMARSH",19428,"Traffic: DISABLED VEHICLE -"
"7/8/2019 21:52, MARKLEY ST & W ELM ST, NORRISTOWN",19401,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 21:56, MOORE ST & HIGH ST, NORRISTOWN, Station 308A",19401,"EMS: ASSAULT VICTIM"
"7/8/2019 22:05, BURNSIDE AVE & ALEXANDER DR, WEST NORRITON",19403,"Traffic: ROAD OBSTRUCTION -"
"7/8/2019 22:05, SWAMP PIKE & DOTTERER RD, NEW HANOVER",19525,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 22:08, ASHBOURNE RD & PARK AVE, CHELTENHAM, Station 358",19027,"EMS: NAUSEA/VOMITING"
"7/8/2019 22:12, YOUNGS FORD RD, LOWER MERION, Station 24",19035,"Fire: UNKNOWN TYPE FIRE"
"7/8/2019 22:16, WILLOW ST & PENNBROOK AVE, LANSDALE, Station 345",19446,"EMS: RESPIRATORY EMERGENCY"
"7/8/2019 22:19, WHITES RD & DRIVEWAY, UPPER GWYNEDD",19446,"Traffic: DISABLED VEHICLE -"
"7/8/2019 22:23, KING ST & PENN ST, POTTSTOWN, Station 69",19464,"Fire: FIRE ALARM"
"7/8/2019 22:28, ELLIOTT AVE & CUMMINGS AVE, ABINGTON, Station 381",19090,"EMS: SYNCOPAL EPISODE"
"7/8/2019 22:31, MALL BLVD & N GULPH RD, UPPER MERION",19406,"Traffic: VEHICLE ACCIDENT -"
"7/8/2019 22:40, ALLENTOWN RD & RIDGE RD, SALFORD, Station 4A151",18969,"EMS: HEAD INJURY"
"7/8/2019 22:41, KING ST & PENN ST, POTTSTOWN, Station 69",19464,"Fire: FIRE ALARM"
"7/8/2019 23:24, MEADOW LN & DEAD END, BRYN ATHYN, Station 355",NA,"EMS: CVA/STROKE"
"7/8/2019 23:32, BLACKSMITH CIR & COUNTRY RD, HORSHAM, Station 352",19044,"EMS: ABDOMINAL PAINS"
"7/8/2019 23:54, BETHLEHEM PIKE & FARMAR LN, WHITEMARSH, Station 318",19031,"EMS: FALL VICTIM"
"7/8/2019 23:59, KNIGHT RD, MARLBOROUGH, Station 344A",NA,"EMS: LACERATIONS"
"7/9/2019 0:05, REGATTA CIR & KELLY DR, NORRISTOWN, Station 308A",19401,"EMS: CARDIAC EMERGENCY"
"7/9/2019 0:07, JACKSONVILLE RD & TERRACE AVE, HATBORO, Station 95",19040,"Fire: FIRE ALARM"
"7/9/2019 0:29, RAMP I276 TO HOME DEPOT DR & RAMP I276 TO RT611 NB, UPPER MORELAND",NA,"Traffic: DISABLED VEHICLE -"
"7/9/2019 0:32, MAIN ST & BARBADOES ST, NORRISTOWN, Station 308A",19401,"EMS: BACK PAINS/INJURY"
"7/9/2019 0:43, BETHLEHEM PIKE & HOMESTEAD LN, UPPER DUBLIN, Station 351",19002,"EMS: CARDIAC EMERGENCY"
"7/9/2019 0:49, MEADOW LN & DEAD END, BRYN ATHYN, Station 355",NA,"EMS: FEVER"
"7/9/2019 1:06, KINGS HWY & LIMEPORT PIKE, LEHIGH COUNTY, Station 369",18092,"EMS: ABDOMINAL PAINS"
"7/9/2019 1:12, EVERGREEN RD & W LIGHTCAP RD, LOWER POTTSGROVE, Station 329",19464,"EMS: FALL VICTIM"
"7/9/2019 1:15, HARRY ST & UNNAMED ALY, CONSHOHOCKEN, Station 313A",19428,"EMS: RESPIRATORY EMERGENCY"
"7/9/2019 1:32, BROOKE RD & LIMEKILN PIKE, CHELTENHAM, Station 358A",19038,"EMS: MEDICAL ALERT ALARM"
"7/9/2019 1:48, RAMP RT422 EB TO RT29  & RT422 EB, UPPER PROVIDENCE",NA,"Traffic: DISABLED VEHICLE -"
"7/9/2019 1:52, ARBOR CIR & N BROAD ST, HATFIELD TOWNSHIP, Station 345",NA,"EMS: UNCONSCIOUS SUBJECT"
"7/9/2019 2:06, BERGEY RD & PENN ST, HATFIELD TOWNSHIP",19440,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 2:14, FAYETTE ST & E 9TH AVE, CONSHOHOCKEN, Station 313A",19428,"EMS: DIABETIC EMERGENCY"
"7/9/2019 2:25, LANCASTER AVE & CLOVER HILL RD, LOWER MERION, Station 21",19096,"Fire: FIRE ALARM"
"7/9/2019 2:26, VALLEY FORGE CIR & OLD VALLEY FORGE RD, UPPER MERION, Station 356",19406,"EMS: FALL VICTIM"
"7/9/2019 2:49, S MAIN ST & E RELIANCE RD, TELFORD",18969,"Traffic: DISABLED VEHICLE -"
"7/9/2019 3:13, OLD YORK RD & BERRELL AVE, ABINGTON, Station 100",19001,"Fire: FIRE ALARM"
"7/9/2019 3:24, WASHINGTON ST & SELMA ST, NORRISTOWN, Station 308A",19401,"EMS: NAUSEA/VOMITING"
"7/9/2019 3:31, PHILADELPHIA AVE & WESTFALL AVE, UPPER MERION, Station 48",19406,"Fire: CARBON MONOXIDE DETECTOR"
"7/9/2019 3:44, WAVERLY RD & YOUNGS FORD RD, LOWER MERION, Station 313A",19035,"EMS: RESPIRATORY EMERGENCY"
"7/9/2019 3:50, DEWEES PL & HERITAGE PARK BLVD, TRAPPE, Station 324",19426,"EMS: RESPIRATORY EMERGENCY"
"7/9/2019 4:03, DEWEES PL & HERITAGE PARK BLVD, TRAPPE, Station 77",19426,"Fire: FIRE SPECIAL SERVICE"
"7/9/2019 4:05, LANCASTER AVE & LANKENAU DR, LOWER MERION, Station 313",19096,"EMS: CVA/STROKE"
"7/9/2019 4:04, GRAVEL PIKE & MAIN ST, UPPER HANOVER, Station 369",18070,"EMS: UNKNOWN MEDICAL EMERGENCY"
"7/9/2019 4:23, WHITEMARSH AVE & STENTON AVE, SPRINGFIELD, Station 6",19038,"Fire: BUILDING FIRE"
"7/9/2019 4:26, RT422 BYP & RR UNDERPASS, LOWER POTTSGROVE",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 4:58, WALNUT ST & W PHILADELPHIA AVE, BERKS COUNTY",19512,"EMS: RESPIRATORY EMERGENCY"
"7/9/2019 5:19, PINE LN & VIRMAY DR, DOUGLASS, Station 332",19525,"EMS: NAUSEA/VOMITING"
"7/9/2019 5:22, OLD YORK RD & STAHR RD, CHELTENHAM, Station 5",19027,"Fire: GAS-ODOR/LEAK"
"7/9/2019 5:20, BUTLER AVE & S SPRING GARDEN ST, AMBLER, Station 7",19002,"Fire: FIRE SPECIAL SERVICE"
"7/9/2019 5:35, BUTLER AVE & S SPRING GARDEN ST, AMBLER, Station 351",19002,"EMS: EMS SPECIAL SERVICE"
"7/9/2019 5:36, STERIGERE ST & STANBRIDGE ST, NORRISTOWN, Station 27",19401,"Fire: FIRE ALARM"
"7/9/2019 5:36, STANBRIDGE ST & DOGWOOD LN, EAST NORRITON, Station 308B",19401,"EMS: SUBJECT IN PAIN"
"7/9/2019 5:45, CHESTNUT ST, COLLEGEVILLE, Station 324",19426,"EMS: VEHICLE ACCIDENT"
"7/9/2019 5:45, CHESTNUT ST & 2ND AVE, COLLEGEVILLE",19426,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 5:56, CHESTNUT ST, COLLEGEVILLE, Station 34",19426,"Fire: VEHICLE ACCIDENT"
"7/9/2019 5:57, BLUEROUTE  & BALLIGOMINGO RD UNDERPASS, WEST CONSHOHOCKEN",NA,"Traffic: DISABLED VEHICLE -"
"7/9/2019 6:01, OLD YORK RD & SPRING AVE, CHELTENHAM, Station 358",19027,"EMS: FALL VICTIM"
"7/9/2019 6:11, RAMP I76 WB TO RT202  & RAMP I76 WB TO MALL BLVD, UPPER MERION",19406,"Traffic: DISABLED VEHICLE -"
"7/9/2019 6:13, RAMP I76 WB TO RT202  & RAMP I76 WB TO MALL BLVD, UPPER MERION",19406,"Traffic: DISABLED VEHICLE -"
"7/9/2019 6:33, SCHAFFER RD & SANATOGA RD, NEW HANOVER, Station 37",19464,"Fire: FIRE ALARM"
"7/9/2019 6:34, MAIN ST & OLD SUMNEYTOWN PIKE, LOWER SALFORD, Station 344",19438,"EMS: FALL VICTIM"
"7/9/2019 6:48, TROOPER RD & S PARKVIEW DR, LOWER PROVIDENCE",19403,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 6:54, REID DR & WOODLAND LN, LOWER PROVIDENCE, Station 322A",19403,"EMS: CARDIAC EMERGENCY"
"7/9/2019 6:51, NORRISTOWN RD, UPPER DUBLIN, Station 351",19002,"EMS: VEHICLE ACCIDENT"
"7/9/2019 6:53, RT309 EXPY & COMMERCE DR UNDERPASS, UPPER DUBLIN",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 6:55, WELSH MAPLE GLEN SHOP, CHELTENHAM",19002,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 6:53, RT309 EXPY & COMMERCE DR UNDERPASS, UPPER DUBLIN",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 6:51, NORRISTOWN RD & E BUTLER PIKE, UPPER DUBLIN",19002,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 6:57, WELSH MAPLE GLEN SHOP, , Station 351",19002,"EMS: VEHICLE ACCIDENT"
"7/9/2019 6:57, NORRISTOWN RD & N LIMEKILN PIKE, UPPER DUBLIN, Station 351",19002,"EMS: VEHICLE ACCIDENT"
"7/9/2019 6:55, NORRISTOWN RD & N LIMEKILN PIKE, UPPER DUBLIN",19002,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 7:07, HOLLOW COVE RD & DEAD END, LOWER MERION",19003,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 7:06, MAIN ST & HUNSBERGER LN, LOWER SALFORD",19438,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 6:57, WELSH RD & TERRACE DR, UPPER DUBLIN, Station 351",19002,"EMS: VEHICLE ACCIDENT"
"7/9/2019 6:55, WELSH RD & TERRACE DR, UPPER DUBLIN",19002,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 6:53, RT309 EXPY & TURNPIKE RAMP UNDERPASS, UPPER DUBLIN",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 6:53, RT309 EXPY & TURNPIKE RAMP UNDERPASS, UPPER DUBLIN",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 7:25, RT422 BYP & PORTER RD UNDERPASS, LOWER POTTSGROVE",NA,"Traffic: ROAD OBSTRUCTION -"
"7/9/2019 7:27, PARK AVE & SHANNONDELL BLVD, LOWER PROVIDENCE, Station 322A",19403,"EMS: CARDIAC EMERGENCY"
"7/9/2019 7:26, MEADOWVIEW LN & NORWOOD ST, UPPER PROVIDENCE, Station 3A85",19453,"EMS: BACK PAINS/INJURY"
"7/9/2019 7:31, MORELAND AVE & MAPLE AVE, HORSHAM",19044,"Traffic: VEHICLE ACCIDENT -"
"7/9/2019 7:36, HOLLOW COVE RD & DEAD END, LOWER MERION, Station 313",19072,"EMS: VEHICLE ACCIDENT"
