"","X","desc","zip","title","address","towns","dt","date","time","responder","reason"
"3575",3575,"SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 WB; UPPER MERION; 2020-01-10 @ 16:09:29",NA,"Traffic: VEHICLE ACCIDENT","SCHUYLKILL EXPY & RAMP S GULPH RD TO I76 WB"," UPPER MERION"," 2020-01-10 @ 16:09:29"," 2020-01-10 "," 16:09:29","Traffic"," VEHICLE ACCIDENT"
"3576",3576,"REID DR & WOODLAND LN;  LOWER PROVIDENCE; 2020-01-10 @ 16:13:06",19403,"EMS: CARDIAC ARREST","REID DR & WOODLAND LN","  LOWER PROVIDENCE"," 2020-01-10 @ 16:13:06"," 2020-01-10 "," 16:13:06","EMS"," CARDIAC ARREST"
"3577",3577,"NORRISTOWN RD & SENTRY PKWY;  WHITPAIN; 2020-01-10 @ 16:12:27",19422,"EMS: HEAD INJURY","NORRISTOWN RD & SENTRY PKWY","  WHITPAIN"," 2020-01-10 @ 16:12:27"," 2020-01-10 "," 16:12:27","EMS"," HEAD INJURY"
"3578",3578,"TOMLINSON RD;  BRYN ATHYN; 2020-01-10 @ 16:19:18",19116,"EMS: DIABETIC EMERGENCY","TOMLINSON RD","  BRYN ATHYN"," 2020-01-10 @ 16:19:18"," 2020-01-10 "," 16:19:18","EMS"," DIABETIC EMERGENCY"
"3579",3579,"SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-10 @ 16:24:08",19403,"EMS: BACK PAINS/INJURY","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-10 @ 16:24:08"," 2020-01-10 "," 16:24:08","EMS"," BACK PAINS/INJURY"
"3580",3580,"DEKALB PIKE & MONTGOMERY AVE;  EAST NORRITON; 2020-01-10 @ 16:27:59",19401,"EMS: VEHICLE ACCIDENT","DEKALB PIKE & MONTGOMERY AVE","  EAST NORRITON"," 2020-01-10 @ 16:27:59"," 2020-01-10 "," 16:27:59","EMS"," VEHICLE ACCIDENT"
"3581",3581,"MOREDON RD & BRYANT LN; ABINGTON; 2020-01-10 @ 16:30:22",19046,"Traffic: VEHICLE ACCIDENT","MOREDON RD & BRYANT LN"," ABINGTON"," 2020-01-10 @ 16:30:22"," 2020-01-10 "," 16:30:22","Traffic"," VEHICLE ACCIDENT"
"3582",3582,"DEKALB PIKE & MONTGOMERY AVE; EAST NORRITON; 2020-01-10 @ 16:27:49",19401,"Traffic: VEHICLE ACCIDENT","DEKALB PIKE & MONTGOMERY AVE"," EAST NORRITON"," 2020-01-10 @ 16:27:49"," 2020-01-10 "," 16:27:49","Traffic"," VEHICLE ACCIDENT"
"3583",3583,"MEETINGHOUSE RD AND FORT WASHINGTON AVE; UPPER DUBLIN; 2020-01-10 @ 16:29:24",19002,"Traffic: VEHICLE ACCIDENT","MEETINGHOUSE RD & FORT WASHINGTON AVE"," UPPER DUBLIN"," 2020-01-10 @ 16:29:24"," 2020-01-10 "," 16:29:24","Traffic"," VEHICLE ACCIDENT"
"3584",3584,"BETHLEHEM PIKE & TAYLOR RD;  MONTGOMERY; 2020-01-10 @ 16:32:58",19446,"EMS: ABDOMINAL PAINS","BETHLEHEM PIKE & TAYLOR RD","  MONTGOMERY"," 2020-01-10 @ 16:32:58"," 2020-01-10 "," 16:32:58","EMS"," ABDOMINAL PAINS"
"3585",3585,"FARMINGTON AVE & N STATE ST; UPPER POTTSGROVE; 2020-01-10 @ 16:34:23",19464,"Traffic: VEHICLE ACCIDENT","FARMINGTON AVE & N STATE ST"," UPPER POTTSGROVE"," 2020-01-10 @ 16:34:23"," 2020-01-10 "," 16:34:23","Traffic"," VEHICLE ACCIDENT"
"3586",3586,"BRIDGE ST AND BRUCE RD; SPRINGFIELD; 2020-01-10 @ 16:33:33",19075,"Traffic: ROAD OBSTRUCTION","BRIDGE ST & BRUCE RD"," SPRINGFIELD"," 2020-01-10 @ 16:33:33"," 2020-01-10 "," 16:33:33","Traffic"," ROAD OBSTRUCTION"
"3587",3587,"REDTAIL RD & REDWING LN;  LOWER PROVIDENCE; 2020-01-10 @ 16:40:12",19403,"EMS: SYNCOPAL EPISODE","REDTAIL RD & REDWING LN","  LOWER PROVIDENCE"," 2020-01-10 @ 16:40:12"," 2020-01-10 "," 16:40:12","EMS"," SYNCOPAL EPISODE"
"3588",3588,"HAWS AVE & W ELM ST; NORRISTOWN; 2020-01-10 @ 16:38:48",19401,"Fire: UNKNOWN TYPE FIRE","HAWS AVE & W ELM ST"," NORRISTOWN"," 2020-01-10 @ 16:38:48"," 2020-01-10 "," 16:38:48","Fire"," UNKNOWN TYPE FIRE"
"3589",3589,"ROMIG RD & ROSENBERRY RD;  NEW HANOVER; 2020-01-10 @ 16:37:59",19525,"EMS: RESPIRATORY EMERGENCY","ROMIG RD & ROSENBERRY RD","  NEW HANOVER"," 2020-01-10 @ 16:37:59"," 2020-01-10 "," 16:37:59","EMS"," RESPIRATORY EMERGENCY"
"3590",3590,"TOWN CENTER DR & FRONT ST; UPPER PROVIDENCE; 2020-01-10 @ 16:45:29",19426,"Traffic: VEHICLE ACCIDENT","TOWN CENTER DR & FRONT ST"," UPPER PROVIDENCE"," 2020-01-10 @ 16:45:29"," 2020-01-10 "," 16:45:29","Traffic"," VEHICLE ACCIDENT"
"3591",3591,"LEE DR & DAVIS DR;  PLYMOUTH; 2020-01-10 @ 16:46:05",19462,"EMS: SUBJECT IN PAIN","LEE DR & DAVIS DR","  PLYMOUTH"," 2020-01-10 @ 16:46:05"," 2020-01-10 "," 16:46:05","EMS"," SUBJECT IN PAIN"
"3592",3592,"CIRCLE DR & LOWER FARM RD;  NORRISTOWN; 2020-01-10 @ 16:47:32",19403,"EMS: UNKNOWN MEDICAL EMERGENCY","CIRCLE DR & LOWER FARM RD","  NORRISTOWN"," 2020-01-10 @ 16:47:32"," 2020-01-10 "," 16:47:32","EMS"," UNKNOWN MEDICAL EMERGENCY"
"3593",3593,"RT309 EXPY & RAMP SUSQUEHANNA RD TO RT309 SB; UPPER DUBLIN; 2020-01-10 @ 16:50:33",NA,"Traffic: ROAD OBSTRUCTION","RT309 EXPY & RAMP SUSQUEHANNA RD TO RT309 SB"," UPPER DUBLIN"," 2020-01-10 @ 16:50:33"," 2020-01-10 "," 16:50:33","Traffic"," ROAD OBSTRUCTION"
"3594",3594,"RT309 EXPY & RAMP SUSQUEHANNA RD TO RT309 SB; UPPER DUBLIN; 2020-01-10 @ 16:50:41",NA,"Traffic: ROAD OBSTRUCTION","RT309 EXPY & RAMP SUSQUEHANNA RD TO RT309 SB"," UPPER DUBLIN"," 2020-01-10 @ 16:50:41"," 2020-01-10 "," 16:50:41","Traffic"," ROAD OBSTRUCTION"
"3595",3595,"DEKALB PIKE & PLYMOUTH RD; LOWER GWYNEDD; 2020-01-10 @ 16:47:46",19002,"Traffic: VEHICLE ACCIDENT","DEKALB PIKE & PLYMOUTH RD"," LOWER GWYNEDD"," 2020-01-10 @ 16:47:46"," 2020-01-10 "," 16:47:46","Traffic"," VEHICLE ACCIDENT"
"3596",3596,"W BROAD ST & N WAYNE AVE; HATFIELD BORO; 2020-01-10 @ 16:51:21",19440,"Traffic: VEHICLE ACCIDENT","W BROAD ST & N WAYNE AVE"," HATFIELD BORO"," 2020-01-10 @ 16:51:21"," 2020-01-10 "," 16:51:21","Traffic"," VEHICLE ACCIDENT"
"3597",3597,"RT422  & RAMP RT422 WB TO EGYPT RD; LOWER PROVIDENCE; 2020-01-10 @ 16:54:04",NA,"Traffic: DISABLED VEHICLE","RT422  & RAMP RT422 WB TO EGYPT RD"," LOWER PROVIDENCE"," 2020-01-10 @ 16:54:04"," 2020-01-10 "," 16:54:04","Traffic"," DISABLED VEHICLE"
"3598",3598,"RAMP I76 WB TO TURNPIKE  & RAMP I76 WB TO I276 EB; UPPER MERION; 2020-01-10 @ 16:59:38",NA,"Traffic: VEHICLE ACCIDENT","RAMP I76 WB TO TURNPIKE  & RAMP I76 WB TO I276 EB"," UPPER MERION"," 2020-01-10 @ 16:59:38"," 2020-01-10 "," 16:59:38","Traffic"," VEHICLE ACCIDENT"
"3599",3599,"BLACK ROCK RD & YEAGER RD; UPPER PROVIDENCE; 2020-01-10 @ 17:01:08",19468,"Traffic: DISABLED VEHICLE","BLACK ROCK RD & YEAGER RD"," UPPER PROVIDENCE"," 2020-01-10 @ 17:01:08"," 2020-01-10 "," 17:01:08","Traffic"," DISABLED VEHICLE"
"3600",3600,"INDIAN CREST DR AND KULP RD; LOWER SALFORD; 2020-01-10 @ 17:04:39",19438,"Fire: FIRE INVESTIGATION","INDIAN CREST DR & KULP RD"," LOWER SALFORD"," 2020-01-10 @ 17:04:39"," 2020-01-10 "," 17:04:39","Fire"," FIRE INVESTIGATION"
"3601",3601,"CLEMENS RD & FORTY FOOT RD;  HATFIELD TOWNSHIP; 2020-01-10 @ 17:02:28",19440,"EMS: CARDIAC EMERGENCY","CLEMENS RD & FORTY FOOT RD","  HATFIELD TOWNSHIP"," 2020-01-10 @ 17:02:28"," 2020-01-10 "," 17:02:28","EMS"," CARDIAC EMERGENCY"
"3602",3602,"EASTON RD & MORELAND RD; UPPER MORELAND; 2020-01-10 @ 17:03:18",19090,"Fire: FIRE INVESTIGATION","EASTON RD & MORELAND RD"," UPPER MORELAND"," 2020-01-10 @ 17:03:18"," 2020-01-10 "," 17:03:18","Fire"," FIRE INVESTIGATION"
"3603",3603,"PANORAMA RD & MALLARD LN; LOWER MERION; 2020-01-10 @ 17:03:53",19085,"Traffic: DISABLED VEHICLE","PANORAMA RD & MALLARD LN"," LOWER MERION"," 2020-01-10 @ 17:03:53"," 2020-01-10 "," 17:03:53","Traffic"," DISABLED VEHICLE"
"3604",3604,"HUNTINGDON PIKE & SAN DIEGO AVE;  ABINGTON; 2020-01-10 @ 17:09:18",19046,"EMS: BACK PAINS/INJURY","HUNTINGDON PIKE & SAN DIEGO AVE","  ABINGTON"," 2020-01-10 @ 17:09:18"," 2020-01-10 "," 17:09:18","EMS"," BACK PAINS/INJURY"
"3605",3605,"JENKINTOWN RD & CEDAR RD;  ABINGTON; 2020-01-10 @ 17:07:31",19027,"EMS: SEIZURES","JENKINTOWN RD & CEDAR RD","  ABINGTON"," 2020-01-10 @ 17:07:31"," 2020-01-10 "," 17:07:31","EMS"," SEIZURES"
"3606",3606,"STENTON AVE;  SPRINGFIELD; 2020-01-10 @ 17:15:15",NA,"EMS: UNCONSCIOUS SUBJECT","STENTON AVE","  SPRINGFIELD"," 2020-01-10 @ 17:15:15"," 2020-01-10 "," 17:15:15","EMS"," UNCONSCIOUS SUBJECT"
"3607",3607,"WAVERLY RD & YOUNGS FORD RD;  LOWER MERION; 2020-01-10 @ 17:12:05",19035,"EMS: CARDIAC EMERGENCY","WAVERLY RD & YOUNGS FORD RD","  LOWER MERION"," 2020-01-10 @ 17:12:05"," 2020-01-10 "," 17:12:05","EMS"," CARDIAC EMERGENCY"
"3608",3608,"CLEARFIELD AVE & WOODLYN AVE; LOWER PROVIDENCE; 2020-01-10 @ 17:14:35",19403,"Traffic: ROAD OBSTRUCTION","CLEARFIELD AVE & WOODLYN AVE"," LOWER PROVIDENCE"," 2020-01-10 @ 17:14:35"," 2020-01-10 "," 17:14:35","Traffic"," ROAD OBSTRUCTION"
"3609",3609,"BLUEROUTE  & EMERGENCY CROSS OVER; LOWER MERION; 2020-01-10 @ 17:19:12",19003,"Traffic: DISABLED VEHICLE","BLUEROUTE  & EMERGENCY CROSS OVER"," LOWER MERION"," 2020-01-10 @ 17:19:12"," 2020-01-10 "," 17:19:12","Traffic"," DISABLED VEHICLE"
"3610",3610,"DEKALB PIKE & TOWNSHIP LINE RD; LOWER GWYNEDD; 2020-01-10 @ 17:22:19",19422,"Traffic: HAZARDOUS ROAD CONDITIONS","DEKALB PIKE & TOWNSHIP LINE RD"," LOWER GWYNEDD"," 2020-01-10 @ 17:22:19"," 2020-01-10 "," 17:22:19","Traffic"," HAZARDOUS ROAD CONDITIONS"
"3611",3611,"HILLCREST RD;  PHILA COUNTY; 2020-01-10 @ 17:15:15",19038,"EMS: UNCONSCIOUS SUBJECT","HILLCREST RD","  PHILA COUNTY"," 2020-01-10 @ 17:15:15"," 2020-01-10 "," 17:15:15","EMS"," UNCONSCIOUS SUBJECT"
"3612",3612,"HUNTINGDON PIKE & CEDAR RD; ABINGTON; 2020-01-10 @ 17:25:57",19046,"Traffic: DISABLED VEHICLE","HUNTINGDON PIKE & CEDAR RD"," ABINGTON"," 2020-01-10 @ 17:25:57"," 2020-01-10 "," 17:25:57","Traffic"," DISABLED VEHICLE"
"3613",3613,"EXTENSION PENNSYLVANIA TPKE & MORRIS RD; TOWAMENCIN; 2020-01-10 @ 17:22:22",19438,"Traffic: VEHICLE ACCIDENT","EXTENSION PENNSYLVANIA TPKE & MORRIS RD"," TOWAMENCIN"," 2020-01-10 @ 17:22:22"," 2020-01-10 "," 17:22:22","Traffic"," VEHICLE ACCIDENT"
"3614",3614,"PENLLYN BLUE BELL PIKE & SKIPPACK PIKE; WHITPAIN; 2020-01-10 @ 17:23:50",19422,"Traffic: VEHICLE ACCIDENT","PENLLYN BLUE BELL PIKE & SKIPPACK PIKE"," WHITPAIN"," 2020-01-10 @ 17:23:50"," 2020-01-10 "," 17:23:50","Traffic"," VEHICLE ACCIDENT"
"3615",3615,"WYNNEWOOD RD & PENN RD; LOWER MERION; 2020-01-10 @ 17:26:17",19096,"Fire: FIRE ALARM","WYNNEWOOD RD & PENN RD"," LOWER MERION"," 2020-01-10 @ 17:26:17"," 2020-01-10 "," 17:26:17","Fire"," FIRE ALARM"
"3616",3616,"COUNTY LINE RD & UPPER STATE RD; MONTGOMERY; 2020-01-10 @ 17:29:31",19446,"Traffic: VEHICLE ACCIDENT","COUNTY LINE RD & UPPER STATE RD"," MONTGOMERY"," 2020-01-10 @ 17:29:31"," 2020-01-10 "," 17:29:31","Traffic"," VEHICLE ACCIDENT"
"3617",3617,"CUSTER WAY & KRIEBEL MILL RD;  WORCESTER; 2020-01-10 @ 17:34:30",19426,"EMS: FALL VICTIM","CUSTER WAY & KRIEBEL MILL RD","  WORCESTER"," 2020-01-10 @ 17:34:30"," 2020-01-10 "," 17:34:30","EMS"," FALL VICTIM"
"3618",3618,"BLUEROUTE  & RAMP I476 SB TO RT30; DELAWARE COUNTY; 2020-01-10 @ 17:33:22",NA,"Fire: VEHICLE ACCIDENT","BLUEROUTE  & RAMP I476 SB TO RT30"," DELAWARE COUNTY"," 2020-01-10 @ 17:33:22"," 2020-01-10 "," 17:33:22","Fire"," VEHICLE ACCIDENT"
"3619",3619,"COWPATH RD & ORVILLA RD;  HATFIELD TOWNSHIP; 2020-01-10 @ 17:37:54",19440,"EMS: CARDIAC EMERGENCY","COWPATH RD & ORVILLA RD","  HATFIELD TOWNSHIP"," 2020-01-10 @ 17:37:54"," 2020-01-10 "," 17:37:54","EMS"," CARDIAC EMERGENCY"
"3620",3620,"BABYLON RD & SHEEHY DR;  HORSHAM; 2020-01-10 @ 17:36:56",19044,"EMS: SEIZURES","BABYLON RD & SHEEHY DR","  HORSHAM"," 2020-01-10 @ 17:36:56"," 2020-01-10 "," 17:36:56","EMS"," SEIZURES"
"3621",3621,"CIRCLE DR & LOWER FARM RD; NORRISTOWN; 2020-01-10 @ 17:41:07",19403,"Fire: FIRE ALARM","CIRCLE DR & LOWER FARM RD"," NORRISTOWN"," 2020-01-10 @ 17:41:07"," 2020-01-10 "," 17:41:07","Fire"," FIRE ALARM"
"3622",3622,"WELSH RD & WALTON RD;  LOWER MORELAND; 2020-01-10 @ 17:44:57",19006,"EMS: FEVER","WELSH RD & WALTON RD","  LOWER MORELAND"," 2020-01-10 @ 17:44:57"," 2020-01-10 "," 17:44:57","EMS"," FEVER"
"3623",3623,"DERSTINE RD & KIMBERLY WAY; TOWAMENCIN; 2020-01-10 @ 17:42:18",19440,"Traffic: DISABLED VEHICLE","DERSTINE RD & KIMBERLY WAY"," TOWAMENCIN"," 2020-01-10 @ 17:42:18"," 2020-01-10 "," 17:42:18","Traffic"," DISABLED VEHICLE"
"3624",3624,"DERSTINE RD & KIMBERLY WAY; TOWAMENCIN; 2020-01-10 @ 17:44:07",19440,"Traffic: DISABLED VEHICLE","DERSTINE RD & KIMBERLY WAY"," TOWAMENCIN"," 2020-01-10 @ 17:44:07"," 2020-01-10 "," 17:44:07","Traffic"," DISABLED VEHICLE"
"3625",3625,"SUMNEYTOWN PIKE & SUPPLEE RD; UPPER GWYNEDD; 2020-01-10 @ 17:46:02",19446,"Traffic: VEHICLE ACCIDENT","SUMNEYTOWN PIKE & SUPPLEE RD"," UPPER GWYNEDD"," 2020-01-10 @ 17:46:02"," 2020-01-10 "," 17:46:02","Traffic"," VEHICLE ACCIDENT"
"3626",3626,"WASHINGTON ST & S 5TH AVE; ROYERSFORD; 2020-01-10 @ 17:47:51",19468,"Traffic: VEHICLE ACCIDENT","WASHINGTON ST & S 5TH AVE"," ROYERSFORD"," 2020-01-10 @ 17:47:51"," 2020-01-10 "," 17:47:51","Traffic"," VEHICLE ACCIDENT"
"3627",3627,"PHILMONT AVE & ANNE ST; LOWER MORELAND; 2020-01-10 @ 17:50:21",19006,"Traffic: VEHICLE ACCIDENT","PHILMONT AVE & ANNE ST"," LOWER MORELAND"," 2020-01-10 @ 17:50:21"," 2020-01-10 "," 17:50:21","Traffic"," VEHICLE ACCIDENT"
"3628",3628,"PHILMONT AVE & ANNE ST;  LOWER MORELAND; 2020-01-10 @ 17:51:24",19006,"EMS: VEHICLE ACCIDENT","PHILMONT AVE & ANNE ST","  LOWER MORELAND"," 2020-01-10 @ 17:51:24"," 2020-01-10 "," 17:51:24","EMS"," VEHICLE ACCIDENT"
"3629",3629,"VALLEY FORGE RD & MCAULIFFE LN; UPPER GWYNEDD; 2020-01-10 @ 17:55:36",19446,"Traffic: VEHICLE ACCIDENT","VALLEY FORGE RD & MCAULIFFE LN"," UPPER GWYNEDD"," 2020-01-10 @ 17:55:36"," 2020-01-10 "," 17:55:36","Traffic"," VEHICLE ACCIDENT"
"3630",3630,"CHURCH RD & GREENWOOD AVE; CHELTENHAM; 2020-01-10 @ 17:53:35",19095,"Traffic: DISABLED VEHICLE","CHURCH RD & GREENWOOD AVE"," CHELTENHAM"," 2020-01-10 @ 17:53:35"," 2020-01-10 "," 17:53:35","Traffic"," DISABLED VEHICLE"
"3631",3631,"HOLLOW RD & SPRAGUE RD; LOWER MERION; 2020-01-10 @ 17:54:14",19072,"Traffic: VEHICLE ACCIDENT","HOLLOW RD & SPRAGUE RD"," LOWER MERION"," 2020-01-10 @ 17:54:14"," 2020-01-10 "," 17:54:14","Traffic"," VEHICLE ACCIDENT"
"3632",3632,"RAMP I476 NB TO I276  & NE EXTENSION PENNSYLVANIA TPKE NB; PLYMOUTH; 2020-01-10 @ 17:54:15",NA,"Traffic: VEHICLE ACCIDENT","RAMP I476 NB TO I276  & NE EXTENSION PENNSYLVANIA TPKE NB"," PLYMOUTH"," 2020-01-10 @ 17:54:15"," 2020-01-10 "," 17:54:15","Traffic"," VEHICLE ACCIDENT"
"3633",3633,"HORSHAM RD & UPPER STATE RD; MONTGOMERY; 2020-01-10 @ 17:52:33",19454,"Traffic: VEHICLE ACCIDENT","HORSHAM RD & UPPER STATE RD"," MONTGOMERY"," 2020-01-10 @ 17:52:33"," 2020-01-10 "," 17:52:33","Traffic"," VEHICLE ACCIDENT"
"3634",3634,"RIDGE PIKE & PINE RIDGE DR; WHITEMARSH; 2020-01-10 @ 17:56:10",19444,"Traffic: VEHICLE ACCIDENT","RIDGE PIKE & PINE RIDGE DR"," WHITEMARSH"," 2020-01-10 @ 17:56:10"," 2020-01-10 "," 17:56:10","Traffic"," VEHICLE ACCIDENT"
"3635",3635,"LAUREL DR & FIELDS DR; WHITEMARSH; 2020-01-10 @ 17:56:23",19444,"Fire: FIRE ALARM","LAUREL DR & FIELDS DR"," WHITEMARSH"," 2020-01-10 @ 17:56:23"," 2020-01-10 "," 17:56:23","Fire"," FIRE ALARM"
"3636",3636,"N BETHLEHEM PIKE & TENNIS AVE; LOWER GWYNEDD; 2020-01-10 @ 18:00:07",19002,"Traffic: VEHICLE ACCIDENT","N BETHLEHEM PIKE & TENNIS AVE"," LOWER GWYNEDD"," 2020-01-10 @ 18:00:07"," 2020-01-10 "," 18:00:07","Traffic"," VEHICLE ACCIDENT"
"3637",3637,"N BETHLEHEM PIKE & TENNIS AVE; LOWER GWYNEDD; 2020-01-10 @ 18:02:03",19002,"Traffic: VEHICLE ACCIDENT","N BETHLEHEM PIKE & TENNIS AVE"," LOWER GWYNEDD"," 2020-01-10 @ 18:02:03"," 2020-01-10 "," 18:02:03","Traffic"," VEHICLE ACCIDENT"
"3638",3638,"RT422  & RAMP RT29 TO RT422 WB; UPPER PROVIDENCE; 2020-01-10 @ 18:05:45",NA,"Traffic: VEHICLE ACCIDENT","RT422  & RAMP RT29 TO RT422 WB"," UPPER PROVIDENCE"," 2020-01-10 @ 18:05:45"," 2020-01-10 "," 18:05:45","Traffic"," VEHICLE ACCIDENT"
"3639",3639,"CHURCH RD & SUNSET RD;  CHELTENHAM; 2020-01-10 @ 18:08:57",19038,"EMS: RESPIRATORY EMERGENCY","CHURCH RD & SUNSET RD","  CHELTENHAM"," 2020-01-10 @ 18:08:57"," 2020-01-10 "," 18:08:57","EMS"," RESPIRATORY EMERGENCY"
"3640",3640,"HAFNER RD AND 2ND AVE;  UPPER PROVIDENCE; 2020-01-10 @ 18:08:13",19468,"EMS: CARDIAC EMERGENCY","HAFNER RD & 2ND AVE","  UPPER PROVIDENCE"," 2020-01-10 @ 18:08:13"," 2020-01-10 "," 18:08:13","EMS"," CARDIAC EMERGENCY"
"3641",3641,"BEECH DR & SPRUCE ST;  WEST NORRITON; 2020-01-10 @ 18:06:54",19403,"EMS: SEIZURES","BEECH DR & SPRUCE ST","  WEST NORRITON"," 2020-01-10 @ 18:06:54"," 2020-01-10 "," 18:06:54","EMS"," SEIZURES"
"3642",3642,"COULTER AVE & ANDERSON AVE; LOWER MERION; 2020-01-10 @ 18:06:06",19003,"Traffic: DISABLED VEHICLE","COULTER AVE & ANDERSON AVE"," LOWER MERION"," 2020-01-10 @ 18:06:06"," 2020-01-10 "," 18:06:06","Traffic"," DISABLED VEHICLE"
"3643",3643,"S COLLEGEVILLE RD & RAMP RT422 WB TO RT29; UPPER PROVIDENCE; 2020-01-10 @ 18:06:52",NA,"Traffic: VEHICLE ACCIDENT","S COLLEGEVILLE RD & RAMP RT422 WB TO RT29"," UPPER PROVIDENCE"," 2020-01-10 @ 18:06:52"," 2020-01-10 "," 18:06:52","Traffic"," VEHICLE ACCIDENT"
"3644",3644,"HIGHLAND MANOR DR & DEAD END;  PERKIOMEN; 2020-01-10 @ 18:14:53",NA,"EMS: RESPIRATORY EMERGENCY","HIGHLAND MANOR DR & DEAD END","  PERKIOMEN"," 2020-01-10 @ 18:14:53"," 2020-01-10 "," 18:14:53","EMS"," RESPIRATORY EMERGENCY"
"3645",3645,"MAIN ST;  ROYERSFORD; 2020-01-10 @ 18:14:07",19468,"EMS: SEIZURES","MAIN ST","  ROYERSFORD"," 2020-01-10 @ 18:14:07"," 2020-01-10 "," 18:14:07","EMS"," SEIZURES"
"3646",3646,"WELSH RD & NORTH WALES RD; MONTGOMERY; 2020-01-10 @ 18:14:29",19454,"Traffic: VEHICLE ACCIDENT","WELSH RD & NORTH WALES RD"," MONTGOMERY"," 2020-01-10 @ 18:14:29"," 2020-01-10 "," 18:14:29","Traffic"," VEHICLE ACCIDENT"
"3647",3647,"NORRISTOWN RD & SAWYERS WAY; HORSHAM; 2020-01-10 @ 18:16:26",19044,"Traffic: VEHICLE ACCIDENT","NORRISTOWN RD & SAWYERS WAY"," HORSHAM"," 2020-01-10 @ 18:16:26"," 2020-01-10 "," 18:16:26","Traffic"," VEHICLE ACCIDENT"
"3648",3648,"ANZAC AVE; ABINGTON; 2020-01-10 @ 18:20:22",19001,"Fire: UNKNOWN TYPE FIRE","ANZAC AVE"," ABINGTON"," 2020-01-10 @ 18:20:22"," 2020-01-10 "," 18:20:22","Fire"," UNKNOWN TYPE FIRE"
"3649",3649,"N CHARLOTTE ST;  NEW HANOVER; 2020-01-10 @ 18:24:45",NA,"EMS: VEHICLE ACCIDENT","N CHARLOTTE ST","  NEW HANOVER"," 2020-01-10 @ 18:24:45"," 2020-01-10 "," 18:24:45","EMS"," VEHICLE ACCIDENT"
"3650",3650,"KREWSON TER & SILVER AVE; UPPER MORELAND; 2020-01-10 @ 18:22:57",19090,"Fire: CARBON MONOXIDE DETECTOR","KREWSON TER & SILVER AVE"," UPPER MORELAND"," 2020-01-10 @ 18:22:57"," 2020-01-10 "," 18:22:57","Fire"," CARBON MONOXIDE DETECTOR"
"3651",3651,"FERNWOOD AVE & THOMSON RD; ABINGTON; 2020-01-10 @ 18:20:22",19001,"Fire: UNKNOWN TYPE FIRE","FERNWOOD AVE & THOMSON RD"," ABINGTON"," 2020-01-10 @ 18:20:22"," 2020-01-10 "," 18:20:22","Fire"," UNKNOWN TYPE FIRE"
"3652",3652,"N CHARLOTTE ST; NEW HANOVER; 2020-01-10 @ 18:24:40",NA,"Fire: VEHICLE ACCIDENT","N CHARLOTTE ST"," NEW HANOVER"," 2020-01-10 @ 18:24:40"," 2020-01-10 "," 18:24:40","Fire"," VEHICLE ACCIDENT"
"3653",3653,"N CHARLOTTE ST & SWAMP PIKE; NEW HANOVER; 2020-01-10 @ 18:24:52",19525,"Traffic: VEHICLE ACCIDENT","N CHARLOTTE ST & SWAMP PIKE"," NEW HANOVER"," 2020-01-10 @ 18:24:52"," 2020-01-10 "," 18:24:52","Traffic"," VEHICLE ACCIDENT"
"3654",3654,"CHARLOTTE ST & KLEMAN RD; NEW HANOVER; 2020-01-10 @ 18:24:40",19525,"Fire: VEHICLE ACCIDENT","CHARLOTTE ST & KLEMAN RD"," NEW HANOVER"," 2020-01-10 @ 18:24:40"," 2020-01-10 "," 18:24:40","Fire"," VEHICLE ACCIDENT"
"3655",3655,"CHARLOTTE ST & KLEMAN RD;  NEW HANOVER; 2020-01-10 @ 18:24:45",19525,"EMS: VEHICLE ACCIDENT","CHARLOTTE ST & KLEMAN RD","  NEW HANOVER"," 2020-01-10 @ 18:24:45"," 2020-01-10 "," 18:24:45","EMS"," VEHICLE ACCIDENT"
"3656",3656,"RT202 PKWY & COSTCO DR; MONTGOMERY; 2020-01-10 @ 18:30:13",NA,"Traffic: DISABLED VEHICLE","RT202 PKWY & COSTCO DR"," MONTGOMERY"," 2020-01-10 @ 18:30:13"," 2020-01-10 "," 18:30:13","Traffic"," DISABLED VEHICLE"
"3657",3657,"CHARLOTTE ST & KLEMAN RD; NEW HANOVER; 2020-01-10 @ 18:24:52",19525,"Traffic: VEHICLE ACCIDENT","CHARLOTTE ST & KLEMAN RD"," NEW HANOVER"," 2020-01-10 @ 18:24:52"," 2020-01-10 "," 18:24:52","Traffic"," VEHICLE ACCIDENT"
"3658",3658,"RT202 PKWY & TERRACE WAY; MONTGOMERY; 2020-01-10 @ 18:30:13",19454,"Traffic: DISABLED VEHICLE","RT202 PKWY & TERRACE WAY"," MONTGOMERY"," 2020-01-10 @ 18:30:13"," 2020-01-10 "," 18:30:13","Traffic"," DISABLED VEHICLE"
"3659",3659,"YORK RD & WYNCOTE RD; JENKINTOWN; 2020-01-10 @ 18:48:34",19046,"Traffic: VEHICLE ACCIDENT","YORK RD & WYNCOTE RD"," JENKINTOWN"," 2020-01-10 @ 18:48:34"," 2020-01-10 "," 18:48:34","Traffic"," VEHICLE ACCIDENT"
