"","desc","zip","title","address","towns","dt"
"690","THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-02 @ 21:33:57",19046,"EMS: FALL VICTIM","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-02 @ 21:33:57"
"691","FOREST AVE & N RIDGE AVE;  AMBLER; 2020-01-02 @ 21:40:22",19002,"EMS: GASODOR/LEAK","FOREST AVE & N RIDGE AVE","  AMBLER"," 2020-01-02 @ 21:40:22"
"692","FOREST AVE & N RIDGE AVE; AMBLER; 2020-01-02 @ 21:40:11",19002,"Fire: GASODOR/LEAK","FOREST AVE & N RIDGE AVE"," AMBLER"," 2020-01-02 @ 21:40:11"
"693","VALLEY FORGE CIR & OLD VALLEY FORGE RD;  UPPER MERION; 2020-01-02 @ 21:37:56",19406,"EMS: FALL VICTIM","VALLEY FORGE CIR & OLD VALLEY FORGE RD","  UPPER MERION"," 2020-01-02 @ 21:37:56"
"694","5TH ST & UNNAMED ALY;  LANSDALE; 2020-01-02 @ 21:41:18",19446,"EMS: FEVER","5TH ST & UNNAMED ALY","  LANSDALE"," 2020-01-02 @ 21:41:18"
"695","LOUISE LN & MERMAID LN; SPRINGFIELD; 2020-01-02 @ 21:45:17",19038,"Traffic: VEHICLE ACCIDENT","LOUISE LN & MERMAID LN"," SPRINGFIELD"," 2020-01-02 @ 21:45:17"
"696","EGYPT RD & MILL RD;  UPPER PROVIDENCE; 2020-01-02 @ 21:48:15",19426,"EMS: RESPIRATORY EMERGENCY","EGYPT RD & MILL RD","  UPPER PROVIDENCE"," 2020-01-02 @ 21:48:15"
"697","OAKMONT DR & AUGUSTA DR; FRANCONIA; 2020-01-02 @ 21:47:31",18969,"Fire: APPLIANCE FIRE","OAKMONT DR & AUGUSTA DR"," FRANCONIA"," 2020-01-02 @ 21:47:31"
"698","BICKLEY RD & WESLEY AVE;  CHELTENHAM; 2020-01-02 @ 21:57:28",19038,"EMS: GENERAL WEAKNESS","BICKLEY RD & WESLEY AVE","  CHELTENHAM"," 2020-01-02 @ 21:57:28"
"699","TOMKENN RD & DRAYTON LN;  LOWER MERION; 2020-01-02 @ 22:03:22",19096,"EMS: NAUSEA/VOMITING","TOMKENN RD & DRAYTON LN","  LOWER MERION"," 2020-01-02 @ 22:03:22"
"700","GREENWOOD AVE & JENKINTOWN RD;  ABINGTON; 2020-01-02 @ 22:08:15",19046,"EMS: RESPIRATORY EMERGENCY","GREENWOOD AVE & JENKINTOWN RD","  ABINGTON"," 2020-01-02 @ 22:08:15"
"701","BLACK ROCK RD & S COLLEGEVILLE RD; UPPER PROVIDENCE; 2020-01-02 @ 22:11:24",19460,"Traffic: VEHICLE ACCIDENT","BLACK ROCK RD & S COLLEGEVILLE RD"," UPPER PROVIDENCE"," 2020-01-02 @ 22:11:24"
"702","HENDRICKS RD & UNNAMED ALY;  UPPER SALFORD; 2020-01-02 @ 22:18:56",NA,"EMS: SUBJECT IN PAIN","HENDRICKS RD & UNNAMED ALY","  UPPER SALFORD"," 2020-01-02 @ 22:18:56"
"703","EDGE HILL RD & FERNDALE AVE; ABINGTON; 2020-01-02 @ 22:16:32",19001,"Fire: FIRE ALARM","EDGE HILL RD & FERNDALE AVE"," ABINGTON"," 2020-01-02 @ 22:16:32"
"704","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-02 @ 22:23:22",19403,"EMS: FALL VICTIM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-02 @ 22:23:22"
"705","CONGO RD & E PHILADELPHIA AVE;  DOUGLASS; 2020-01-02 @ 22:27:42",19525,"EMS: UNCONSCIOUS SUBJECT","CONGO RD & E PHILADELPHIA AVE","  DOUGLASS"," 2020-01-02 @ 22:27:42"
"706","GREEN ST;  NORRISTOWN; 2020-01-02 @ 22:38:43",19401,"EMS: CARDIAC EMERGENCY","GREEN ST","  NORRISTOWN"," 2020-01-02 @ 22:38:43"
"707","HAMILTON ST & W LAFAYETTE ST;  NORRISTOWN; 2020-01-02 @ 22:40:34",19401,"EMS: SUBJECT IN PAIN","HAMILTON ST & W LAFAYETTE ST","  NORRISTOWN"," 2020-01-02 @ 22:40:34"
"708","SUMMIT AVE & HIGHLAND AVE;  JENKINTOWN; 2020-01-02 @ 22:45:07",19046,"EMS: GENERAL WEAKNESS","SUMMIT AVE & HIGHLAND AVE","  JENKINTOWN"," 2020-01-02 @ 22:45:07"
"709","BETHLEHEM PIKE & CHESNEY LN; SPRINGFIELD; 2020-01-02 @ 22:41:30",19038,"Traffic: DISABLED VEHICLE","BETHLEHEM PIKE & CHESNEY LN"," SPRINGFIELD"," 2020-01-02 @ 22:41:30"
"710","INDIAN CREEK DR & INDIAN CREEK DR; LOWER MERION; 2020-01-02 @ 22:52:26",19096,"Fire: UNKNOWN TYPE FIRE","INDIAN CREEK DR & INDIAN CREEK DR"," LOWER MERION"," 2020-01-02 @ 22:52:26"
"711","TOMLINSON RD & PHILMONT AVE; LOWER MORELAND; 2020-01-02 @ 23:01:09",19006,"Fire: FIRE ALARM","TOMLINSON RD & PHILMONT AVE"," LOWER MORELAND"," 2020-01-02 @ 23:01:09"
"712","FAYETTE ST & E 1ST AVE; CONSHOHOCKEN; 2020-01-02 @ 23:04:13",19428,"Traffic: VEHICLE ACCIDENT","FAYETTE ST & E 1ST AVE"," CONSHOHOCKEN"," 2020-01-02 @ 23:04:13"
"713","A ST & FLINT HILL RD;  UPPER MERION; 2020-01-02 @ 23:07:38",19406,"EMS: SYNCOPAL EPISODE","A ST & FLINT HILL RD","  UPPER MERION"," 2020-01-02 @ 23:07:38"
"714","4TH AVE & ASBURY AVE;  CHELTENHAM; 2020-01-02 @ 23:13:57",19027,"EMS: ALTERED MENTAL STATUS","4TH AVE & ASBURY AVE","  CHELTENHAM"," 2020-01-02 @ 23:13:57"
"715","STANBRIDGE ST & DOGWOOD LN;  EAST NORRITON; 2020-01-02 @ 23:12:45",19401,"EMS: ABDOMINAL PAINS","STANBRIDGE ST & DOGWOOD LN","  EAST NORRITON"," 2020-01-02 @ 23:12:45"
"716","EDGE HILL RD & OLD WELSH RD; ABINGTON; 2020-01-02 @ 23:20:54",19001,"Traffic: VEHICLE ACCIDENT","EDGE HILL RD & OLD WELSH RD"," ABINGTON"," 2020-01-02 @ 23:20:54"
"717","BRIDGE RD & MILL RD;  SKIPPACK; 2020-01-02 @ 23:23:18",19426,"EMS: UNCONSCIOUS SUBJECT","BRIDGE RD & MILL RD","  SKIPPACK"," 2020-01-02 @ 23:23:18"
"718","MORELAND RD;  ABINGTON; 2020-01-02 @ 23:25:31",19090,"EMS: VEHICLE ACCIDENT","MORELAND RD","  ABINGTON"," 2020-01-02 @ 23:25:31"
"719","MORELAND RD & HUNTINGDON PIKE; ABINGTON; 2020-01-02 @ 23:25:58",19006,"Traffic: VEHICLE ACCIDENT","MORELAND RD & HUNTINGDON PIKE"," ABINGTON"," 2020-01-02 @ 23:25:58"
"720","SKIPPACK PIKE & LEWIS LN; WHITPAIN; 2020-01-02 @ 23:28:55",19422,"Traffic: DISABLED VEHICLE","SKIPPACK PIKE & LEWIS LN"," WHITPAIN"," 2020-01-02 @ 23:28:55"
"721","MORELAND RD & HUNTINGDON PIKE; ABINGTON; 2020-01-02 @ 23:34:15",19006,"Traffic: VEHICLE ACCIDENT","MORELAND RD & HUNTINGDON PIKE"," ABINGTON"," 2020-01-02 @ 23:34:15"
"722","PENLLYN PIKE & FOXFIELD RD;  LOWER GWYNEDD; 2020-01-02 @ 23:36:58",19002,"EMS: ABDOMINAL PAINS","PENLLYN PIKE & FOXFIELD RD","  LOWER GWYNEDD"," 2020-01-02 @ 23:36:58"
"723","BETHLEHEM PIKE & KEYSTONE DR; MONTGOMERY; 2020-01-02 @ 23:40:08",19454,"Traffic: DISABLED VEHICLE","BETHLEHEM PIKE & KEYSTONE DR"," MONTGOMERY"," 2020-01-02 @ 23:40:08"
"724","PARKVIEW RD & N FRONT ST;  CHELTENHAM; 2020-01-02 @ 23:46:00",19012,"EMS: UNCONSCIOUS SUBJECT","PARKVIEW RD & N FRONT ST","  CHELTENHAM"," 2020-01-02 @ 23:46:00"
"725","COUNTY LINE RD & HOWARD AVE; UPPER MORELAND; 2020-01-02 @ 23:47:05",18974,"Traffic: VEHICLE ACCIDENT","COUNTY LINE RD & HOWARD AVE"," UPPER MORELAND"," 2020-01-02 @ 23:47:05"
"726","FARMINGTON AVE & N YORK ST;  POTTSTOWN; 2020-01-02 @ 23:51:16",19464,"EMS: FALL VICTIM","FARMINGTON AVE & N YORK ST","  POTTSTOWN"," 2020-01-02 @ 23:51:16"
"727","HORSHAM RD & PHEASANT RUN; MONTGOMERY; 2020-01-02 @ 23:54:23",18936,"Fire: FIRE ALARM","HORSHAM RD & PHEASANT RUN"," MONTGOMERY"," 2020-01-02 @ 23:54:23"
"728","WOODLAND DR & W WOODLAND DR; LOWER POTTSGROVE; 2020-01-02 @ 23:55:28",19464,"Fire: FIRE INVESTIGATION","WOODLAND DR & W WOODLAND DR"," LOWER POTTSGROVE"," 2020-01-02 @ 23:55:28"
"729","GUM PL & JASON DR;  UPPER MORELAND; 2020-01-03 @ 00:07:11",19006,"EMS: UNKNOWN MEDICAL EMERGENCY","GUM PL & JASON DR","  UPPER MORELAND"," 2020-01-03 @ 00:07:11"
"730","BETHLEHEM PIKE & PENLLYN PIKE; LOWER GWYNEDD; 2020-01-03 @ 00:20:23",19002,"Fire: FIRE ALARM","BETHLEHEM PIKE & PENLLYN PIKE"," LOWER GWYNEDD"," 2020-01-03 @ 00:20:23"
"731","BETHLEHEM PIKE & JOHN ROTELLE DR; LOWER GWYNEDD; 2020-01-03 @ 00:20:23",NA,"Fire: FIRE ALARM","BETHLEHEM PIKE & JOHN ROTELLE DR"," LOWER GWYNEDD"," 2020-01-03 @ 00:20:23"
"732","ROBODA BLVD & SPRINGER TOWN RD;  UPPER PROVIDENCE; 2020-01-03 @ 00:48:56",NA,"EMS: CARDIAC EMERGENCY","ROBODA BLVD & SPRINGER TOWN RD","  UPPER PROVIDENCE"," 2020-01-03 @ 00:48:56"
"733","DEKALB PIKE & COLONIAL DR;  EAST NORRITON; 2020-01-03 @ 00:50:36",19401,"EMS: CVA/STROKE","DEKALB PIKE & COLONIAL DR","  EAST NORRITON"," 2020-01-03 @ 00:50:36"
"734","BORDEAUX LN & ROSE DR;  UPPER HANOVER; 2020-01-03 @ 00:59:13",18073,"EMS: CARDIAC EMERGENCY","BORDEAUX LN & ROSE DR","  UPPER HANOVER"," 2020-01-03 @ 00:59:13"
"735","BRIDGE RD & SERENDIPITY WAY;  SKIPPACK; 2020-01-03 @ 00:57:33",19473,"EMS: EMS SPECIAL SERVICE","BRIDGE RD & SERENDIPITY WAY","  SKIPPACK"," 2020-01-03 @ 00:57:33"
"736","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-03 @ 01:09:41",19403,"EMS: FALL VICTIM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-03 @ 01:09:41"
"737","CENTER ST & BRADLEY ST;  UPPER MERION; 2020-01-03 @ 01:13:13",19405,"EMS: FIRE SPECIAL SERVICE","CENTER ST & BRADLEY ST","  UPPER MERION"," 2020-01-03 @ 01:13:13"
"738","CENTER ST & BRADLEY ST; UPPER MERION; 2020-01-03 @ 01:16:24",19405,"Fire: CARDIAC ARREST","CENTER ST & BRADLEY ST"," UPPER MERION"," 2020-01-03 @ 01:16:24"
"739","MCKEAN CT & MONTGOMERY GLEN DR;  MONTGOMERY; 2020-01-03 @ 01:28:00",19454,"EMS: GENERAL WEAKNESS","MCKEAN CT & MONTGOMERY GLEN DR","  MONTGOMERY"," 2020-01-03 @ 01:28:00"
"740","MAIN ST & 3RD ST;  EAST GREENVILLE; 2020-01-03 @ 01:26:46",18041,"EMS: RESPIRATORY EMERGENCY","MAIN ST & 3RD ST","  EAST GREENVILLE"," 2020-01-03 @ 01:26:46"
"741","AIRY ST & ARCH ST;  NORRISTOWN; 2020-01-03 @ 01:35:50",19401,"EMS: RESPIRATORY EMERGENCY","AIRY ST & ARCH ST","  NORRISTOWN"," 2020-01-03 @ 01:35:50"
"742","YORK RD & YORKWAY PL; JENKINTOWN; 2020-01-03 @ 02:05:42",19046,"Fire: FIRE ALARM","YORK RD & YORKWAY PL"," JENKINTOWN"," 2020-01-03 @ 02:05:42"
"743","4TH ST & MILL ST;  BRIDGEPORT; 2020-01-03 @ 02:06:32",19405,"EMS: LACERATIONS","4TH ST & MILL ST","  BRIDGEPORT"," 2020-01-03 @ 02:06:32"
"744","FOX HOUND DR & LENAPE LN;  WHITEMARSH; 2020-01-03 @ 02:08:50",19444,"EMS: ABDOMINAL PAINS","FOX HOUND DR & LENAPE LN","  WHITEMARSH"," 2020-01-03 @ 02:08:50"
"745","LOCH ALSH AVE & SPARK DR;  UPPER DUBLIN; 2020-01-03 @ 02:31:19",19034,"EMS: EMS SPECIAL SERVICE","LOCH ALSH AVE & SPARK DR","  UPPER DUBLIN"," 2020-01-03 @ 02:31:19"
"746","CHELTENHAM AVE & TOOKANY CREEK PKWY; CHELTENHAM; 2020-01-03 @ 03:16:59",19120,"Traffic: ROAD OBSTRUCTION","CHELTENHAM AVE & TOOKANY CREEK PKWY"," CHELTENHAM"," 2020-01-03 @ 03:16:59"
"747","WALNUT RIDGE ESTS & KEPLER RD;  LOWER POTTSGROVE; 2020-01-03 @ 03:30:14",19464,"EMS: RESPIRATORY EMERGENCY","WALNUT RIDGE ESTS & KEPLER RD","  LOWER POTTSGROVE"," 2020-01-03 @ 03:30:14"
"748","LANSDALE AVE & E 7TH ST;  LANSDALE; 2020-01-03 @ 03:33:47",19446,"EMS: CARDIAC EMERGENCY","LANSDALE AVE & E 7TH ST","  LANSDALE"," 2020-01-03 @ 03:33:47"
"749","FOX HOUND DR & MARBLE HL;  WHITEMARSH; 2020-01-03 @ 04:04:04",19444,"EMS: CARDIAC EMERGENCY","FOX HOUND DR & MARBLE HL","  WHITEMARSH"," 2020-01-03 @ 04:04:04"
"750","GERMANTOWN PIKE & HANNAH AVE; EAST NORRITON; 2020-01-03 @ 04:05:57",19401,"Traffic: VEHICLE ACCIDENT","GERMANTOWN PIKE & HANNAH AVE"," EAST NORRITON"," 2020-01-03 @ 04:05:57"
"751","PLYMOUTH RD; PLYMOUTH; 2020-01-03 @ 04:40:24",19462,"Fire: VEHICLE FIRE","PLYMOUTH RD"," PLYMOUTH"," 2020-01-03 @ 04:40:24"
"752","PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD; PLYMOUTH; 2020-01-03 @ 04:40:22",19462,"Traffic: VEHICLE FIRE","PLYMOUTH RD & RAMP I476 NB TO PLYMOUTH RD"," PLYMOUTH"," 2020-01-03 @ 04:40:22"
"753","PLYMOUTH RD;  PLYMOUTH; 2020-01-03 @ 04:43:46",19462,"EMS: UNKNOWN MEDICAL EMERGENCY","PLYMOUTH RD","  PLYMOUTH"," 2020-01-03 @ 04:43:46"
"754","CRUSHER RD ; WHITEMARSH; 2020-01-03 @ 04:43:46",NA,"Traffic: VEHICLE ACCIDENT","CRUSHER RD "," WHITEMARSH"," 2020-01-03 @ 04:43:46"
"755","GRAVEL PIKE & UPPER RIDGE RD; MARLBOROUGH; 2020-01-03 @ 04:46:18",18074,"Traffic: VEHICLE ACCIDENT","GRAVEL PIKE & UPPER RIDGE RD"," MARLBOROUGH"," 2020-01-03 @ 04:46:18"
"756","MAIN ST & OLD SUMNEYTOWN PIKE;  LOWER SALFORD; 2020-01-03 @ 04:47:41",19438,"EMS: GENERAL WEAKNESS","MAIN ST & OLD SUMNEYTOWN PIKE","  LOWER SALFORD"," 2020-01-03 @ 04:47:41"
"757","GRAVEL PIKE; MARLBOROUGH; 2020-01-03 @ 04:51:55",NA,"Fire: VEHICLE ACCIDENT","GRAVEL PIKE"," MARLBOROUGH"," 2020-01-03 @ 04:51:55"
"758","CRUSHER RD; MARLBOROUGH; 2020-01-03 @ 04:51:55",18074,"Fire: VEHICLE ACCIDENT","CRUSHER RD"," MARLBOROUGH"," 2020-01-03 @ 04:51:55"
"759","CRUSHER RD & KRATZ STATION RD; MARLBOROUGH; 2020-01-03 @ 04:46:18",19438,"Traffic: VEHICLE ACCIDENT","CRUSHER RD & KRATZ STATION RD"," MARLBOROUGH"," 2020-01-03 @ 04:46:18"
"760","CHERRY ST;  NORRISTOWN; 2020-01-03 @ 04:58:05",19401,"EMS: DIZZINESS","CHERRY ST","  NORRISTOWN"," 2020-01-03 @ 04:58:05"
"761","OAKWOOD DR & OAKWOOD TER;  LOWER MERION; 2020-01-03 @ 04:59:34",19072,"EMS: SUBJECT IN PAIN","OAKWOOD DR & OAKWOOD TER","  LOWER MERION"," 2020-01-03 @ 04:59:34"
"762","MARSHALL RD & HULL DR;  SPRINGFIELD; 2020-01-03 @ 05:06:07",19038,"EMS: HEAD INJURY","MARSHALL RD & HULL DR","  SPRINGFIELD"," 2020-01-03 @ 05:06:07"
"763","EAGLEVILLE RD & RIDGE PIKE; LOWER PROVIDENCE; 2020-01-03 @ 05:18:28",19403,"Traffic: VEHICLE ACCIDENT","EAGLEVILLE RD & RIDGE PIKE"," LOWER PROVIDENCE"," 2020-01-03 @ 05:18:28"
"764","THE FAIRWAY  & RYDAL RD;  ABINGTON; 2020-01-03 @ 05:50:13",19046,"EMS: HEAD INJURY","THE FAIRWAY  & RYDAL RD","  ABINGTON"," 2020-01-03 @ 05:50:13"
"765","CHESTNUT ST & N WARREN ST;  POTTSTOWN; 2020-01-03 @ 05:53:36",19464,"EMS: ABDOMINAL PAINS","CHESTNUT ST & N WARREN ST","  POTTSTOWN"," 2020-01-03 @ 05:53:36"
"766","LEXINGTON RD & SALEM RD;  PERKIOMEN; 2020-01-03 @ 06:01:00",19473,"EMS: UNCONSCIOUS SUBJECT","LEXINGTON RD & SALEM RD","  PERKIOMEN"," 2020-01-03 @ 06:01:00"
"767","3RD ST & DEAD END;  HATFIELD TOWNSHIP; 2020-01-03 @ 06:03:13",NA,"EMS: GENERAL WEAKNESS","3RD ST & DEAD END","  HATFIELD TOWNSHIP"," 2020-01-03 @ 06:03:13"
"768","MORRIS RD;  WHITPAIN; 2020-01-03 @ 06:10:38",NA,"EMS: CVA/STROKE","MORRIS RD","  WHITPAIN"," 2020-01-03 @ 06:10:38"
"769","PENNSYLVANIA TPKE & RAMP I276 WB TO I476; WHITEMARSH; 2020-01-03 @ 06:09:08",NA,"Traffic: VEHICLE ACCIDENT","PENNSYLVANIA TPKE & RAMP I276 WB TO I476"," WHITEMARSH"," 2020-01-03 @ 06:09:08"
"770","ELROY RD & HERTFORD DR;  HATFIELD TOWNSHIP; 2020-01-03 @ 06:16:18",19440,"EMS: ALTERED MENTAL STATUS","ELROY RD & HERTFORD DR","  HATFIELD TOWNSHIP"," 2020-01-03 @ 06:16:18"
"771","WISSAHICKON AVE & ROSE LN;  SPRINGFIELD; 2020-01-03 @ 06:18:59",19031,"EMS: RESPIRATORY EMERGENCY","WISSAHICKON AVE & ROSE LN","  SPRINGFIELD"," 2020-01-03 @ 06:18:59"
"772","CENTRAL AVE & ASHBOURNE RD; CHELTENHAM; 2020-01-03 @ 06:25:14",19012,"Traffic: VEHICLE ACCIDENT","CENTRAL AVE & ASHBOURNE RD"," CHELTENHAM"," 2020-01-03 @ 06:25:14"
"773","KING ST & N EVANS ST; POTTSTOWN; 2020-01-03 @ 06:22:36",19464,"Traffic: ROAD OBSTRUCTION","KING ST & N EVANS ST"," POTTSTOWN"," 2020-01-03 @ 06:22:36"
"774","SHIRE DR & TANGLEWOOD CT;  LOWER POTTSGROVE; 2020-01-03 @ 06:26:16",19464,"EMS: ABDOMINAL PAINS","SHIRE DR & TANGLEWOOD CT","  LOWER POTTSGROVE"," 2020-01-03 @ 06:26:16"
"775","WOODLAND RD & ST CHARLES PL;  ABINGTON; 2020-01-03 @ 06:26:50",19001,"EMS: DIABETIC EMERGENCY","WOODLAND RD & ST CHARLES PL","  ABINGTON"," 2020-01-03 @ 06:26:50"
"776","EASTON RD & MT VERNON DR;  ABINGTON; 2020-01-03 @ 06:29:41",19038,"EMS: MATERNITY","EASTON RD & MT VERNON DR","  ABINGTON"," 2020-01-03 @ 06:29:41"
"777","RT422  & RAMP N LEWIS RD TO RT422 EB; LIMERICK; 2020-01-03 @ 06:35:38",19468,"Fire: VEHICLE ACCIDENT","RT422  & RAMP N LEWIS RD TO RT422 EB"," LIMERICK"," 2020-01-03 @ 06:35:38"
"778","RT422  & RAMP N LEWIS RD TO RT422 EB; LIMERICK; 2020-01-03 @ 06:35:02",19468,"Traffic: VEHICLE ACCIDENT","RT422  & RAMP N LEWIS RD TO RT422 EB"," LIMERICK"," 2020-01-03 @ 06:35:02"
"779","MAIN ST & GREENWOOD RD;  LANSDALE; 2020-01-03 @ 06:41:43",19446,"EMS: NAUSEA/VOMITING","MAIN ST & GREENWOOD RD","  LANSDALE"," 2020-01-03 @ 06:41:43"
"780","GARFIELD AVE & S BROAD ST;  UPPER GWYNEDD; 2020-01-03 @ 06:47:16",19446,"EMS: RESPIRATORY EMERGENCY","GARFIELD AVE & S BROAD ST","  UPPER GWYNEDD"," 2020-01-03 @ 06:47:16"
"781","PRINCETON RD & CYNWYD CIR;  LOWER MERION; 2020-01-03 @ 06:48:08",19004,"EMS: RESPIRATORY EMERGENCY","PRINCETON RD & CYNWYD CIR","  LOWER MERION"," 2020-01-03 @ 06:48:08"
"782","COULTER AVE & ST JAMES PL;  LOWER MERION; 2020-01-03 @ 06:49:47",19003,"EMS: VEHICLE ACCIDENT","COULTER AVE & ST JAMES PL","  LOWER MERION"," 2020-01-03 @ 06:49:47"
"783","WELSH RD & MCKEAN RD; HORSHAM; 2020-01-03 @ 06:48:33",19002,"Traffic: DISABLED VEHICLE","WELSH RD & MCKEAN RD"," HORSHAM"," 2020-01-03 @ 06:48:33"
"784","COULTER AVE & ST JAMES PL; LOWER MERION; 2020-01-03 @ 06:49:59",19003,"Traffic: VEHICLE ACCIDENT","COULTER AVE & ST JAMES PL"," LOWER MERION"," 2020-01-03 @ 06:49:59"
"785","YERGER RD;  LOWER POTTSGROVE; 2020-01-03 @ 06:55:55",19464,"EMS: OVERDOSE","YERGER RD","  LOWER POTTSGROVE"," 2020-01-03 @ 06:55:55"
"786","FITZWATERTOWN RD;  UPPER MORELAND; 2020-01-03 @ 06:54:45",19090,"EMS: VEHICLE ACCIDENT","FITZWATERTOWN RD","  UPPER MORELAND"," 2020-01-03 @ 06:54:45"
"787","LAFAYETTE DR & WOODLAND LN;  LOWER PROVIDENCE; 2020-01-03 @ 06:52:38",19403,"EMS: FALL VICTIM","LAFAYETTE DR & WOODLAND LN","  LOWER PROVIDENCE"," 2020-01-03 @ 06:52:38"
"788","FITZWATERTOWN RD & EASTON RD; UPPER MORELAND; 2020-01-03 @ 06:54:55",19090,"Traffic: VEHICLE ACCIDENT","FITZWATERTOWN RD & EASTON RD"," UPPER MORELAND"," 2020-01-03 @ 06:54:55"
"789","RT422  & RAMP EVERGREEN RD TO RT422 EB; LIMERICK; 2020-01-03 @ 06:58:59",19468,"Traffic: VEHICLE ACCIDENT","RT422  & RAMP EVERGREEN RD TO RT422 EB"," LIMERICK"," 2020-01-03 @ 06:58:59"
"790","LAFAYETTE DR & WOODLAND LN; LOWER PROVIDENCE; 2020-01-03 @ 07:03:14",19403,"Fire: FIRE SPECIAL SERVICE","LAFAYETTE DR & WOODLAND LN"," LOWER PROVIDENCE"," 2020-01-03 @ 07:03:14"
"791","VALLEY FORGE CIR;  UPPER MERION; 2020-01-03 @ 07:05:20",19406,"EMS: SUBJECT IN PAIN","VALLEY FORGE CIR","  UPPER MERION"," 2020-01-03 @ 07:05:20"
"792","E WASHINGTON ST & FORD ST; NORRISTOWN; 2020-01-03 @ 07:06:15",19401,"Traffic: DISABLED VEHICLE","E WASHINGTON ST & FORD ST"," NORRISTOWN"," 2020-01-03 @ 07:06:15"
"793","EASTON RD & GREENWOOD AVE;  CHELTENHAM; 2020-01-03 @ 07:13:53",19095,"EMS: ALTERED MENTAL STATUS","EASTON RD & GREENWOOD AVE","  CHELTENHAM"," 2020-01-03 @ 07:13:53"
"794","MAIN ST & BUTTONWOOD ST;  NORRISTOWN; 2020-01-03 @ 07:17:44",19401,"EMS: CARDIAC ARREST","MAIN ST & BUTTONWOOD ST","  NORRISTOWN"," 2020-01-03 @ 07:17:44"
"795","YORK RD & LAKEVUE DR;  UPPER MORELAND; 2020-01-03 @ 07:24:39",19090,"EMS: ALTERED MENTAL STATUS","YORK RD & LAKEVUE DR","  UPPER MORELAND"," 2020-01-03 @ 07:24:39"
"796","LEWIS RD & BENNER RD;  LIMERICK; 2020-01-03 @ 07:22:23",19468,"EMS: CARDIAC EMERGENCY","LEWIS RD & BENNER RD","  LIMERICK"," 2020-01-03 @ 07:22:23"
"797","RICH ALY;  NORRISTOWN; 2020-01-03 @ 07:17:44",19401,"EMS: OVERDOSE","RICH ALY","  NORRISTOWN"," 2020-01-03 @ 07:17:44"
"798","BUCHERT RD & LAUREL WAY;  LOWER POTTSGROVE; 2020-01-03 @ 07:27:06",19464,"EMS: EMS SPECIAL SERVICE","BUCHERT RD & LAUREL WAY","  LOWER POTTSGROVE"," 2020-01-03 @ 07:27:06"
"799","SHANNONDELL DR & SHANNONDELL BLVD;  LOWER PROVIDENCE; 2020-01-03 @ 07:28:31",19403,"EMS: MEDICAL ALERT ALARM","SHANNONDELL DR & SHANNONDELL BLVD","  LOWER PROVIDENCE"," 2020-01-03 @ 07:28:31"
"800","PHILADELPHIA AVE & BERKS ST; DOUGLASS; 2020-01-03 @ 07:31:49",19512,"Traffic: VEHICLE ACCIDENT","PHILADELPHIA AVE & BERKS ST"," DOUGLASS"," 2020-01-03 @ 07:31:49"
"801","PENLLYN BLUE BELL PIKE & VILLAGE CIR;  WHITPAIN; 2020-01-03 @ 07:40:37",19422,"EMS: HEAD INJURY","PENLLYN BLUE BELL PIKE & VILLAGE CIR","  WHITPAIN"," 2020-01-03 @ 07:40:37"
"802","RT100 NB; DOUGLASS; 2020-01-03 @ 07:39:38",NA,"Fire: VEHICLE ACCIDENT","RT100 NB"," DOUGLASS"," 2020-01-03 @ 07:39:38"
"803","RT100 NB;  DOUGLASS; 2020-01-03 @ 07:39:44",NA,"EMS: VEHICLE ACCIDENT","RT100 NB","  DOUGLASS"," 2020-01-03 @ 07:39:44"
"804","E MONTGOMERY AVE & CONSHOHOCKEN STATE RD; LOWER MERION; 2020-01-03 @ 07:37:48",19004,"Traffic: HAZARDOUS ROAD CONDITIONS","E MONTGOMERY AVE & CONSHOHOCKEN STATE RD"," LOWER MERION"," 2020-01-03 @ 07:37:48"
"805","OLD YORK RD & HORACE AVE; ABINGTON; 2020-01-03 @ 07:38:40",19001,"Traffic: VEHICLE ACCIDENT","OLD YORK RD & HORACE AVE"," ABINGTON"," 2020-01-03 @ 07:38:40"
"806","RT100 NB & JACKSON RD; DOUGLASS; 2020-01-03 @ 07:39:52",19525,"Traffic: VEHICLE ACCIDENT","RT100 NB & JACKSON RD"," DOUGLASS"," 2020-01-03 @ 07:39:52"
"807","GERMANTOWN PIKE & HANNAH AVE;  EAST NORRITON; 2020-01-03 @ 07:41:40",19401,"EMS: ABDOMINAL PAINS","GERMANTOWN PIKE & HANNAH AVE","  EAST NORRITON"," 2020-01-03 @ 07:41:40"
"808","SANDWOOD RD & COLWELL LN;  PLYMOUTH; 2020-01-03 @ 07:41:10",19428,"EMS: UNCONSCIOUS SUBJECT","SANDWOOD RD & COLWELL LN","  PLYMOUTH"," 2020-01-03 @ 07:41:10"
