desc,zip,title
"7/11/2019 19:50, WINCHESTER DR & STEEPLECHASE LN, LOWER POTTSGROVE, Station 59",19464,Fire: PUMP DETAIL
"7/11/2019 19:49, FORREST AVE, ABINGTON, Station 200",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/11/2019 19:49, SPRING MOUNT RD, LOWER FREDERICK, Station 52",19473,Fire: FIRE POLICE NEEDED
"7/11/2019 19:48, WILSON ST & HALE ST, POTTSTOWN, Station 69",19464,Fire: PUMP DETAIL
"7/11/2019 19:51, LENAPE DR & DEAD END, UPPER DUBLIN, Station 88",19025,Fire: VEHICLE ACCIDENT
"7/11/2019 19:52, POTTER DR & NEW KEPLER RD, LOWER POTTSGROVE, Station 59",19464,Fire: PUMP DETAIL
"7/11/2019 19:54, HIGH ST & ALLISON DR, LOWER POTTSGROVE, Station 58",19464,Fire: PUMP DETAIL
"7/11/2019 19:55, MAIN ST & W 2ND ST, RED HILL, Station 71",18076,Fire: PUMP DETAIL
"7/11/2019 19:53, RACE ST & JEFFERSON ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 19:55, E RELIANCE RD, SOUDERTON, Station 74",NA,Fire: FIRE POLICE NEEDED
"7/11/2019 19:54, CONGO RD & E PHILADELPHIA AVE, DOUGLASS, Station 67",19525,Fire: PUMP DETAIL
"7/11/2019 19:54, LAKE LN & DEAD END, PENNSBURG, Station 65",18073,Fire: PUMP DETAIL
"7/11/2019 20:00, GRAVEL PIKE, MARLBOROUGH, Station 42",NA,Fire: FIRE POLICE NEEDED
"7/11/2019 19:58, PEBBLE BEACH LN & PINE HURST DR, LOWER POTTSGROVE, Station 58",19464,Fire: PUMP DETAIL
"7/11/2019 20:00, EDEN ST, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/11/2019 19:57, COUNTY LINE RD & MEETINGHOUSE RD, HORSHAM, Station 15",19040,Fire: FIRE ALARM
"7/11/2019 20:03, WILSON ST & HALE ST, POTTSTOWN, Station 69",19464,Fire: PUMP DETAIL
"7/11/2019 20:06, HENDRICKS RD, LOWER FREDERICK, Station 52",NA,Fire: RESCUE - WATER
"7/11/2019 20:10, JOEL DR & TANNERIE RUN RD, UPPER DUBLIN, Station 88",19002,Fire: FIRE ALARM
"7/11/2019 20:10, MANATAWNY ST & CHESTNUT ST, POTTSTOWN, Station 69",19464,Fire: GAS-ODOR/LEAK
"7/11/2019 20:19, ORVILLA RD & BRUSH HOLLOW RD, HATFIELD TOWNSHIP, Station 17",19440,Fire: PUMP DETAIL
"7/11/2019 20:18, VINE ST & CENTER ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 20:28, GROSSTOWN RD & QUINTER ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 20:27, SPRING MOUNT RD, UPPER SALFORD, Station 78",19473,Fire: FIRE POLICE NEEDED
"7/11/2019 20:34, LAKEVIEW TER & SEMINARY ST, PENNSBURG, Station 65",18073,Fire: PUMP DETAIL
"7/11/2019 20:39, GROSSTOWN RD & QUINTER ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 20:37, VINE ST & CENTER ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 20:43, GROSSTOWN RD & QUINTER ST, WEST POTTSGROVE, Station 57",19464,Fire: FIRE INVESTIGATION
"7/11/2019 20:50, CRIMSON LN & SUNNYBROOK RD, LOWER POTTSGROVE, Station 59",19464,Fire: PUMP DETAIL
"7/11/2019 20:51, LYNN DR & N ADAMS ST, LOWER POTTSGROVE, Station 59",19464,Fire: FIRE INVESTIGATION
"7/11/2019 20:55, N SANATOGA RD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE POLICE NEEDED
"7/11/2019 20:55, BIG RD, NEW HANOVER, Station 37",NA,Fire: VEHICLE ACCIDENT
"7/11/2019 20:59, N SANATOGA RD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE POLICE NEEDED
"7/11/2019 21:00, LUTHERAN RD & MILES RD, NEW HANOVER, Station 37",19525,Fire: GAS-ODOR/LEAK
"7/11/2019 20:58, LOWER RD, FRANCONIA, Station 74",18964,Fire: ELECTRICAL FIRE OUTSIDE
"7/11/2019 21:05, GRATERFORD RD, SKIPPACK, Station 86",19426,Fire: RESCUE - WATER
"7/11/2019 21:15, KNAPP RD & WITCHWOOD DR, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/11/2019 21:20, SKIPPACK PIKE, PERKIOMEN, Station 66",19473,Fire: FIRE POLICE NEEDED
"7/11/2019 21:17, MEADOW LN & W 6TH ST, PENNSBURG, Station 65",18073,Fire: PUMP DETAIL
"7/11/2019 21:17, VINE ST & QUINTER ST, WEST POTTSGROVE, Station 57",19464,Fire: PUMP DETAIL
"7/11/2019 21:22, RUPERT RD & WOODGATE LN, LOWER POTTSGROVE, Station 58",19464,Fire: PUMP DETAIL
"7/11/2019 21:25, CHURCH RD, NEW HANOVER, Station 37",NA,Fire: VEHICLE ACCIDENT
"7/11/2019 21:27, MAIN ST, SCHWENKSVILLE, Station 73",19473,Fire: FIRE SPECIAL SERVICE
"7/11/2019 21:31, GAME FARM RD & SUMMIT AVE, LOWER FREDERICK, Station 52",19473,Fire: FIRE INVESTIGATION
"7/11/2019 21:38, GYPSY HILL RD & PLYMOUTH RD, LOWER GWYNEDD, Station 62",19002,Fire: APPLIANCE FIRE
"7/11/2019 21:40, NEIFFER RD, UPPER FREDERICK, Station 87",NA,Fire: FIRE POLICE NEEDED
"7/11/2019 21:36, SKIPPACK PIKE & HALDEMAN RD, PERKIOMEN, Station 66",19473,Fire: RESCUE - WATER
"7/11/2019 21:42, FRANKLIN ST & GRACE ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/11/2019 21:52, GRAVEL PIKE & MAIN ST, UPPER HANOVER, Station 38",18070,Fire: PUMP DETAIL
"7/11/2019 21:51, GAME FARM RD & SUMMIT AVE, LOWER FREDERICK, Station 52",19473,Fire: PUMP DETAIL
"7/11/2019 21:55, MULBERRY LN & DEAD END, WHITEMARSH, Station 29",19444,Fire: FIRE INVESTIGATION
"7/11/2019 21:58, WILSON ST & LOGAN ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/11/2019 22:05, MADISON CT & CANYON CREEK RD, NEW HANOVER, Station 37",19525,Fire: PUMP DETAIL
"7/11/2019 22:14, SWAMP CREEK RD, MARLBOROUGH, Station 42",NA,Fire: RESCUE - WATER
"7/11/2019 22:12, OTTS RD, UPPER HANOVER, Station 65",19473,Fire: FIRE INVESTIGATION
"7/11/2019 22:16, MAIN ST & JEFFERSON AVE, WEST NORRITON, Station 46",19403,Fire: FIRE INVESTIGATION
"7/11/2019 22:21, COUNTY LINE RD & MONDELLA AVE, DELAWARE COUNTY, Station 23",19010,Fire: APPLIANCE FIRE
"7/11/2019 22:31, CHESTNUT ST & N WARREN ST, POTTSTOWN, Station 69",19464,Fire: GAS-ODOR/LEAK
"7/11/2019 22:37, 3RD ST & STATE ST, EAST GREENVILLE, Station 38",18041,Fire: FIRE INVESTIGATION
"7/11/2019 22:38, WASHINGTON ST & W 3RD ST, PENNSBURG, Station 65",18073,Fire: FIRE INVESTIGATION
"7/11/2019 22:40, CHURCH RD & BRIGHTON RD, PLYMOUTH, Station 44",19462,Fire: ELECTRICAL FIRE OUTSIDE
"7/11/2019 22:44, CHESTNUT ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: GAS-ODOR/LEAK
"7/11/2019 22:49, CHESTNUT ST, COLLEGEVILLE, Station 34",19426,Fire: RESCUE - WATER
"7/11/2019 23:00, WALNUT ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: GAS-ODOR/LEAK
"7/11/2019 23:05, MEETINGHOUSE RD, ABINGTON, Station 200",NA,Fire: ELECTRICAL FIRE OUTSIDE
"7/11/2019 23:07, REIFSNYDER RD & SWAMP PICNIC RD, NEW HANOVER, Station 37",19525,Fire: BUILDING FIRE
"7/11/2019 23:20, TERRACE LN & N ADAMS ST, POTTSTOWN, Station 69",19464,Fire: FIRE INVESTIGATION
"7/11/2019 23:29, ARCOLA RD, LOWER PROVIDENCE, Station 53",NA,Fire: FIRE SPECIAL SERVICE
"7/11/2019 23:35, CHERRY ST & 3RD ST, EAST GREENVILLE, Station 38",18041,Fire: PUMP DETAIL
"7/11/2019 23:33, TOURNAMENT DR & RIDGEVIEW DR, HORSHAM, Station 15",19044,Fire: FIRE ALARM
"7/11/2019 23:32, GRAVEL PIKE, MARLBOROUGH, Station 42",NA,Fire: FIRE POLICE NEEDED
"7/11/2019 23:35, RIDGE PIKE, LOWER PROVIDENCE, Station 53",NA,Fire: FIRE POLICE NEEDED
"7/11/2019 23:36, HOPPENVILLE RD & LUMBER ST, MARLBOROUGH, Station 42",18054,Fire: FIRE INVESTIGATION
"7/11/2019 23:47, WALT RD & WALT GRABER LN, UPPER HANOVER, Station 71",18073,Fire: PUMP DETAIL
"7/12/2019 0:00, PATRIOTS LN, WEST NORRITON, Station 46",19403,Fire: RESCUE - WATER
"7/12/2019 0:02, ARCOLA RD & BARRINGTON RD, LOWER PROVIDENCE, Station 53",19426,Fire: RESCUE - WATER
"7/12/2019 0:05, LUMBER ST & GRAVEL PIKE, GREEN LANE, Station 42",18054,Fire: FIRE ALARM
"7/12/2019 0:05, OLD YORK RD & ROY AVE, ABINGTON, Station 100",19001,Fire: FIRE ALARM
"7/12/2019 0:25, GRAVEL PIKE, PERKIOMEN, Station 66",NA,Fire: RESCUE - WATER
"7/12/2019 0:38, GRAVEL PIKE, GREEN LANE, Station 42",18054,Fire: FIRE POLICE NEEDED
"7/12/2019 0:50, FITZWATERTOWN RD & WHITEHALL DR, UPPER MORELAND, Station 10",19090,Fire: CARBON MONOXIDE DETECTOR
"7/12/2019 2:12, SPRING MOUNT RD, UPPER SALFORD, Station 78",19473,Fire: RESCUE - WATER
"7/12/2019 2:38, GERTRUDE AVE & WETHERILL RD, LOWER PROVIDENCE, Station 53",19460,Fire: RESCUE - WATER
"7/12/2019 4:01, 1ST AVE & CLARK AVE, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/12/2019 4:30, MILL CREEK RD & CHERRY LN, LOWER MERION, Station 25",19096,Fire: FIRE ALARM
"7/12/2019 5:51, BETHLEHEM PIKE & ARGYLE AVE, AMBLER, Station 7",19002,Fire: ELECTRICAL FIRE OUTSIDE
"7/12/2019 6:29, 1ST AVE & CLARK AVE, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/12/2019 6:59, AIRY ST & HIGH ALY, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/12/2019 7:09, GARDEN GOLF BLVD & BETHLEHEM PIKE, MONTGOMERY, Station 18",19454,Fire: BUILDING FIRE
"7/12/2019 7:07, CITY AVE & N 47TH ST, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/12/2019 7:38, CITY AVE & N 47TH ST, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/12/2019 7:45, YORK RD & YORKWAY PL, JENKINTOWN, Station 96",19046,Fire: VEHICLE ACCIDENT
"7/12/2019 7:53, ADAMS ST & MORRIS ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/12/2019 7:55, CITY AVE & HAVERFORD RD, LOWER MERION, Station 21",19003,Fire: FIRE ALARM
"7/12/2019 8:01, CENTRAL AVE & MYRTLE AVE, CHELTENHAM, Station 4",19012,Fire: GAS-ODOR/LEAK
"7/12/2019 8:12, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/12/2019 8:37, CRESSON BLVD & EGYPT RD, UPPER PROVIDENCE, Station 99",19426,Fire: FIRE ALARM
"7/12/2019 9:18, JEFFERSON ST & W 5TH ST, EAST GREENVILLE, Station 38",18041,Fire: FIRE ALARM
"7/12/2019 9:19, RAMBO ST & HURST ST, BRIDGEPORT, Station 32",19405,Fire: GAS-ODOR/LEAK
"7/12/2019 9:17, BIG RD & CHURCH RD, NEW HANOVER, Station 37",18074,Fire: VEHICLE ACCIDENT
"7/12/2019 9:26, SWAMP CREEK RD, MARLBOROUGH, Station 42",NA,Fire: FIRE POLICE NEEDED
"7/12/2019 9:29, LINCOLN AVE & SUPPLEE LN, UPPER MERION, Station 48",19428,Fire: FIRE ALARM
"7/12/2019 10:24, WELSH DR & OAK DR, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/12/2019 10:28, EVERGREEN RD & W LIGHTCAP RD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE ALARM
"7/12/2019 10:43, ITHAN AVE & POND LN, LOWER MERION, Station 23",19010,Fire: FIRE INVESTIGATION
"7/12/2019 10:57, MANOR RD & GOLF VIEW DR, SPRINGFIELD, Station 6",19444,Fire: FIRE ALARM
"7/12/2019 11:29, HIGH ST & ARMAND HAMMER BLVD, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/12/2019 11:39, MORELAND RD & EASTON RD, ABINGTON, Station 500",19090,Fire: ELEVATOR EMERGENCY
"7/12/2019 12:47, GYPSY HILL RD & BRUSHTOWN RD, LOWER GWYNEDD, Station 7",19002,Fire: FIRE ALARM
"7/12/2019 12:50, GRAVEL PIKE, UPPER HANOVER, Station 38",NA,Fire: VEHICLE ACCIDENT
"7/12/2019 13:01, WALNUT ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: PUMP DETAIL
"7/12/2019 13:20, SIERRA RD & YELLOWSTONE RD, PLYMOUTH, Station 44",19462,Fire: FIRE ALARM
"7/12/2019 13:24, UPLAND AVE, HORSHAM, Station 15",19044,Fire: UNKNOWN TYPE FIRE
"7/12/2019 13:35, KARENS CT & EMERSON DR, MONTGOMERY, Station 18",19454,Fire: FIRE INVESTIGATION
"7/12/2019 13:54, OLD YORK RD, ABINGTON, Station 100",19001,Fire: ELECTRICAL FIRE OUTSIDE
"7/12/2019 13:56, BRYNLLAWN RD & RED ROSE LN, LOWER MERION, Station 23",19085,Fire: FIRE ALARM
"7/12/2019 13:54, ECKARD AVE & HUNTINGDON RD, ABINGTON, Station 100",19001,Fire: ELECTRICAL FIRE OUTSIDE
"7/12/2019 14:10, CHESWICK RD & STRATHMORE RD, DELAWARE COUNTY, Station 23",19010,Fire: FIRE ALARM
"7/12/2019 14:39, CHEMICAL RD & GALLAGHER RD, PLYMOUTH, Station 43",19462,Fire: FIRE INVESTIGATION
"7/12/2019 14:37, DEKALB ST & E FORNANCE ST, NORRISTOWN, Station 27",19401,Fire: ELEVATOR EMERGENCY
"7/12/2019 14:50, CHELTENHAM AVE & 79TH AVE, CHELTENHAM, Station 2",19150,Fire: FIRE ALARM
"7/12/2019 15:19, PENNSYLVANIA TPKE & RAMP I276 WB TO VIRGINIA DR, UPPER DUBLIN, Station 10",NA,Fire: VEHICLE ACCIDENT
"7/12/2019 15:29, CAVERSHAM RD & POTTS LN, LOWER MERION, Station 23",19010,Fire: HAZARDOUS MATERIALS INCIDENT
"7/12/2019 15:45, ANDERSON RD & DARTMOUTH DR, UPPER MERION, Station 49",19406,Fire: GAS-ODOR/LEAK
"7/12/2019 15:53, JENKINS AVE & S BROAD ST, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/12/2019 16:15, LUMBER ST & GRAVEL PIKE, GREEN LANE, Station 42",18054,Fire: PUMP DETAIL
"7/12/2019 17:18, OLD WELSH RD, ABINGTON, Station 500",NA,Fire: VEHICLE FIRE
"7/12/2019 17:20, GREEN HILL RD & COWPATH RD, FRANCONIA, Station 75",18969,Fire: FIRE ALARM
"7/12/2019 17:21, MELE AVE & BETHLEHEM PIKE, MONTGOMERY, Station 18",19446,Fire: FIRE ALARM
"7/12/2019 17:27, RIDGE PIKE & N PARK AVE, LOWER PROVIDENCE, Station 53",19403,Fire: GAS-ODOR/LEAK
"7/12/2019 18:36, GERMANTOWN PIKE, WORCESTER, Station 83",NA,Fire: GAS-ODOR/LEAK
"7/12/2019 18:43, FRANKLIN ST & UNION ALY, POTTSTOWN, Station 69",19464,Fire: FIRE SPECIAL SERVICE
"7/12/2019 18:50, HOFFMAN CT & BEAN DR, SKIPPACK, Station 86",19426,Fire: CARDIAC ARREST
"7/12/2019 18:52, BRYCE LN & E SWEDESFORD RD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/12/2019 18:36, GERMANTOWN PIKE & VALLEY FORGE RD, WORCESTER, Station 83",19403,Fire: GAS-ODOR/LEAK
"7/12/2019 19:20, RIDGE PIKE & NORTHWESTERN AVE, SPRINGFIELD, Station 6",19128,Fire: RESPIRATORY EMERGENCY
"7/12/2019 19:35, 6TH ST & PLUM ALY, BRIDGEPORT, Station 31",NA,Fire: FIRE INVESTIGATION
"7/12/2019 19:37, HIGH ST & S PARK RD, LOWER POTTSGROVE, Station 58",19464,Fire: FIRE INVESTIGATION
"7/12/2019 19:51, CHELTENHAM AVE, SPRINGFIELD, Station 82",19038,Fire: FIRE ALARM
"7/12/2019 19:53, HAYWOOD RD & WALKER RD, AMBLER, Station 7",19002,Fire: FIRE INVESTIGATION
"7/12/2019 20:00, WOODLAND AVE & SUNSET AVE, EAST NORRITON, Station 61",19403,Fire: FIRE INVESTIGATION
"7/12/2019 20:03, MERION RD & ROCKLAND AVE, LOWER MERION, Station 28",19066,Fire: FIRE ALARM
"7/12/2019 19:51, IVY HILL RD & MICHENER AVE, SPRINGFIELD, Station 82",19038,Fire: FIRE ALARM
"7/12/2019 20:00, WOODLAND AVE & W HAYES RD, EAST NORRITON, Station 61",19403,Fire: FIRE INVESTIGATION
"7/12/2019 20:35, CRICKET AVE & W ATHENS AVE, LOWER MERION, Station 25",19003,Fire: FIRE INVESTIGATION
"7/12/2019 21:08, BRINCKMAN RD & FINLAND RD, MARLBOROUGH, Station 42",18073,Fire: FIRE ALARM
"7/12/2019 21:11, IVY HILL RD & MICHENER AVE, SPRINGFIELD, Station 82",19038,Fire: FIRE INVESTIGATION
"7/12/2019 21:31, MORELAND RD & EASTON RD, ABINGTON, Station 500",19090,Fire: FIRE ALARM
"7/12/2019 21:37, SANDY ST & TREMONT AVE, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/12/2019 21:41, NEW HOPE ST & CEDAR LN, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/12/2019 21:54, AIRY ST & CLAY ALY, NORRISTOWN, Station 27",19401,Fire: GAS-ODOR/LEAK
"7/12/2019 22:43, BETHLEHEM PIKE & E WISSAHICKON AVE, SPRINGFIELD, Station 6",19031,Fire: FIRE ALARM
"7/12/2019 22:42, IVY HILL RD & MICHENER AVE, SPRINGFIELD, Station 82",19038,Fire: FIRE INVESTIGATION
"7/12/2019 23:14, BUCHERT RD & N KEIM ST, LOWER POTTSGROVE, Station 59",19464,Fire: GAS-ODOR/LEAK
"7/12/2019 23:27, MORENO RD & PENN VALLEY RD, LOWER MERION, Station 26",19072,Fire: FIRE ALARM
"7/12/2019 23:39, EASTON RD & LAWNTON RD, UPPER MORELAND, Station 10",19090,Fire: GAS-ODOR/LEAK
"7/12/2019 23:58, E GLENSIDE AVE, CHELTENHAM, Station 1",19038,Fire: UNKNOWN TYPE FIRE
"7/13/2019 0:02, 6TH ST & N BROAD ST, LANSDALE, Station 14",19446,Fire: FIRE INVESTIGATION
"7/13/2019 0:09, WALNUT ST & E MAIN ST, NORRISTOWN, Station 27",19401,Fire: FIRE SPECIAL SERVICE
"7/13/2019 0:21, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/13/2019 1:10, COLLEGEVILLE RD & LANDIS RD, SKIPPACK, Station 86",19426,Fire: FIRE SPECIAL SERVICE
"7/13/2019 1:17, MAIN ST & W 4TH ST, RED HILL, Station 71",18076,Fire: FIRE ALARM
"7/13/2019 3:22, BLAINE ST & HIGH ST, LANSDALE, Station 14",19446,Fire: FIRE ALARM
"7/13/2019 5:38, 13TH AVE & HARRY ST, WHITEMARSH, Station 45",19428,Fire: ELECTRICAL FIRE OUTSIDE
"7/13/2019 6:01, HEDRICK RD & OLD FORTY FOOT RD, TOWAMENCIN, Station 76",19438,Fire: FIRE SPECIAL SERVICE
"7/13/2019 6:22, GERMANTOWN PIKE & FOUNDRY RD, EAST NORRITON, Station 61",19403,Fire: FIRE ALARM
"7/13/2019 6:26, ABBEY LN & WINDING WAY, FRANCONIA, Station 75",18969,Fire: CARDIAC ARREST
"7/13/2019 6:44, GULPH RD & MALL BLVD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/13/2019 7:16, YORK RD & MORELAND RD, UPPER MORELAND, Station 10",19040,Fire: FIRE ALARM
"7/13/2019 8:29, RIVER RD & JOSEPH PLUMB MARTIN TRL, UPPER MERION, Station 47",19087,Fire: FIRE ALARM
"7/13/2019 8:50, 8TH AVE & MOORE RD, UPPER MERION, Station 47",19406,Fire: FIRE ALARM
"7/13/2019 9:03, DONNA DR & BROOKDALE AVE, LOWER MORELAND, Station 8",19006,Fire: FIRE ALARM
"7/13/2019 9:05, WELSH RD & ELBOW LN, LOWER MORELAND, Station 8",19006,Fire: FIRE ALARM
"7/13/2019 9:10, GREAVES LN & RIGHTERS MILL RD, LOWER MERION, Station 24",19035,Fire: FIRE ALARM
"7/13/2019 9:18, RIDGE PIKE & OAKWYN RD, WHITEMARSH, Station 29",19444,Fire: CARDIAC ARREST
"7/13/2019 9:30, WINDING WAY & PLYMOUTH RD, CHELTENHAM, Station 1",19038,Fire: ELECTRICAL FIRE OUTSIDE
"7/13/2019 10:24, ASHLAND DR & COLEBROOK LN, SKIPPACK, Station 86",19438,Fire: GAS-ODOR/LEAK
"7/13/2019 11:39, EASTON RD, UPPER MORELAND, Station 10",NA,Fire: VEHICLE ACCIDENT
"7/13/2019 12:10, CIRCLE DR & LOWER FARM RD, NORRISTOWN, Station 27",19403,Fire: FIRE ALARM
"7/13/2019 13:02, GODDARD BLVD & N GULPH RD, UPPER MERION, Station 47",19406,Fire: TRANSFERRED CALL
"7/13/2019 13:09, ST ASAPHS RD & KINGS GRANT DR, LOWER MERION, Station 28",19004,Fire: FIRE ALARM
"7/13/2019 13:07, DEKALB PIKE & CONNECTING ROAD, UPPER MERION, Station 47",NA,Fire: TRASH/DUMPSTER FIRE
"7/13/2019 13:40, 6TH AVE & FORREST ST, CONSHOHOCKEN, Station 36",19428,Fire: CARBON MONOXIDE DETECTOR
"7/13/2019 13:50, MININGER RD & ELROY RD, FRANCONIA, Station 74",18964,Fire: VEHICLE FIRE
"7/13/2019 14:27, MAIN ST & 2ND ST, PENNSBURG, Station 65",18073,Fire: FIRE SPECIAL SERVICE
"7/13/2019 14:37, GILBERTSVILLE RD & MICKLETZ RD, UPPER POTTSGROVE, Station 79",NA,Fire: FIRE SPECIAL SERVICE
"7/13/2019 14:44, UNION MEETING RD & HARVEST DR, WHITPAIN, Station 33",19422,Fire: FIRE SPECIAL SERVICE
"7/13/2019 14:57, LINCOLN AVE & POPLAR ST, HATFIELD BORO, Station 17",NA,Fire: FIRE ALARM
"7/13/2019 16:06, EAGLEVILLE RD & SUNDERLAND DR, LOWER PROVIDENCE, Station 53",19403,Fire: FIRE ALARM
"7/13/2019 16:29, SUNNYSIDE AVE, LOWER POTTSGROVE, Station 58",19403,Fire: VEHICLE ACCIDENT
"7/13/2019 16:28, FETTERS MILL SQ & FETTERSMILL RD, LOWER MORELAND, Station 8",NA,Fire: GAS-ODOR/LEAK
"7/13/2019 16:38, MONTGOMERY AVE & GRAYS LN, LOWER MERION, Station 25",19041,Fire: FIRE ALARM
"7/13/2019 16:51, CHESTNUT ST & MANATAWNY ST, POTTSTOWN, Station 69",19464,Fire: BUILDING FIRE
"7/13/2019 17:07, 9TH ST & SPRUCE ST, NORTH WALES, Station 62",19454,Fire: FIRE ALARM
"7/13/2019 17:18, GULPH RD & KIRK AVE, UPPER MERION, Station 47",19406,Fire: ELEVATOR EMERGENCY
"7/13/2019 17:20, OAKWOOD DR & OAKWOOD TER, LOWER MERION, Station 22",19072,Fire: GAS-ODOR/LEAK
"7/13/2019 17:34, POWELL ST & E FORNANCE ST, NORRISTOWN, Station 27",19401,Fire: FIRE INVESTIGATION
"7/13/2019 18:05, EVERGREEN AVE & STENTON AVE, SPRINGFIELD, Station 82",19038,Fire: GAS-ODOR/LEAK
"7/13/2019 18:33, DEKALB PIKE & COLONIAL DR, EAST NORRITON, Station 61",19401,Fire: FIRE SPECIAL SERVICE
"7/13/2019 18:45, AVENEL BLVD & DEAD END, MONTGOMERY, Station 18",NA,Fire: FIRE ALARM
"7/13/2019 18:43, HOFFMAN DR & VICTOR LN, LOWER MERION, Station 23",19010,Fire: FIRE ALARM
"7/13/2019 18:48, BRIGHTON PL & HIGH SCHOOL RD, CHELTENHAM, Station 3",19027,Fire: FIRE ALARM
"7/13/2019 18:49, MARSHALL ST & DEKALB ST, NORRISTOWN, Station 27",19401,Fire: FIRE ALARM
"7/13/2019 18:45, AVENEL BLVD & DEKALB PIKE, MONTGOMERY, Station 18",19454,Fire: FIRE ALARM
"7/13/2019 18:58, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: ELEVATOR EMERGENCY
"7/13/2019 19:03, ST PAULS RD & ARGYLE RD, LOWER MERION, Station 25",19003,Fire: FIRE ALARM
"7/13/2019 19:21, MAIN ST & W WALNUT ST, NORTH WALES, Station 62",19454,Fire: FIRE SPECIAL SERVICE
"7/13/2019 19:41, OAK AVE, CHELTENHAM, Station 3",19027,Fire: GAS-ODOR/LEAK
"7/13/2019 19:45, RT100 NB, POTTSTOWN, Station 69",19464,Fire: VEHICLE FIRE
"7/13/2019 20:46, KNOCK N KNOLL CIR & EASTON RD, UPPER MORELAND, Station 10",19090,Fire: BUILDING FIRE
"7/13/2019 20:47, GREYCLIFFE LN & DEKALB PIKE, LOWER GWYNEDD, Station 62",19002,Fire: CARBON MONOXIDE DETECTOR
"7/13/2019 20:49, N TOWAMENCIN AVE, LANSDALE, Station 14",19446,Fire: UNKNOWN TYPE FIRE
"7/13/2019 20:59, OLD YORK RD & WHEATSHEAF LN, ABINGTON, Station 100",19001,Fire: ELEVATOR EMERGENCY
"7/13/2019 21:01, FREEDLEY ST & PINE ST, NORRISTOWN, Station 27",19401,Fire: GAS-ODOR/LEAK
"7/13/2019 21:15, BARKER RD & GREENWOOD AVE, CHELTENHAM, Station 1",19095,Fire: FIRE ALARM
"7/13/2019 21:13, KING ST & PENN ST, POTTSTOWN, Station 69",19464,Fire: FIRE ALARM
"7/13/2019 21:19, BRYN MAWR AVE & BIRCHES LN, DELAWARE COUNTY, Station 23",19010,Fire: FIRE INVESTIGATION
"7/13/2019 21:18, NORRISTOWN RD & TENNIS AVE, LOWER GWYNEDD, Station 7",19002,Fire: FIRE ALARM
"7/13/2019 21:25, AVON RD & AVONWOOD RD, LOWER MERION, Station 23",19041,Fire: FIRE ALARM
"7/13/2019 21:36, CHEMICAL RD & GALLAGHER RD, PLYMOUTH, Station 43",19462,Fire: GAS-ODOR/LEAK
"7/13/2019 21:44, BUCHERT RD & N KEIM ST, LOWER POTTSGROVE, Station 59",19464,Fire: GAS-ODOR/LEAK
"7/13/2019 21:57, MARYLAND RD & COMMERCE AVE, UPPER MORELAND, Station 10",19090,Fire: FIRE SPECIAL SERVICE
"7/13/2019 22:17, MANATAWNY ST & GROSSTOWN RD, WEST POTTSGROVE, Station 57",19464,Fire: FIRE POLICE NEEDED
"7/13/2019 23:19, HEATHER RD & HILLCROFT RD, LOWER MORELAND, Station 8",19006,Fire: UNKNOWN TYPE FIRE
