Name,Date,Status,Category,Wind,Pressure,TS_diameter,HU_diameter
Cristobal,7/20/2008 12:00,tropical storm,0,45,1006,115.078,0
Cristobal,7/20/2008 18:00,tropical storm,0,45,1007,115.078,0
Cristobal,7/21/2008 0:00,tropical storm,0,45,1005,115.078,0
Cristobal,7/21/2008 6:00,tropical storm,0,50,1004,126.5858,0
Cristobal,7/21/2008 12:00,tropical storm,0,55,1000,138.0936,0
Cristobal,7/21/2008 18:00,tropical storm,0,55,1000,138.0936,0
Cristobal,7/22/2008 0:00,tropical storm,0,55,1000,138.0936,0
Cristobal,7/22/2008 6:00,tropical storm,0,55,1000,138.0936,0
Cristobal,7/22/2008 12:00,tropical storm,0,55,998,138.0936,0
Cristobal,7/22/2008 18:00,tropical storm,0,50,1000,120.8319,0
Cristobal,7/23/2008 0:00,tropical storm,0,45,1001,120.8319,0
Cristobal,7/23/2008 6:00,tropical storm,0,40,1004,138.0936,0
Edouard,8/3/2008 12:00,tropical depression,-1,25,1010,0,0
Edouard,8/3/2008 18:00,tropical depression,-1,30,1009,0,0
Edouard,8/4/2008 0:00,tropical storm,0,45,1002,34.5234,0
Edouard,8/4/2008 6:00,tropical storm,0,40,1005,34.5234,0
Edouard,8/4/2008 12:00,tropical storm,0,40,1002,34.5234,0
Edouard,8/4/2008 18:00,tropical storm,0,40,1001,138.0936,0
Edouard,8/5/2008 0:00,tropical storm,0,50,999,138.0936,0
Edouard,8/5/2008 6:00,tropical storm,0,55,997,138.0936,0
Edouard,8/5/2008 12:00,tropical storm,0,55,996,120.8319,0
Edouard,8/5/2008 18:00,tropical storm,0,40,999,69.0468,0
Edouard,8/6/2008 0:00,tropical depression,-1,30,1003,0,0
Fay,8/15/2008 12:00,tropical depression,-1,30,1011,0,0
Fay,8/15/2008 18:00,tropical storm,0,35,1009,86.3085,0
Fay,8/16/2008 0:00,tropical storm,0,40,1008,155.3553,0
Fay,8/16/2008 6:00,tropical storm,0,40,1008,155.3553,0
Fay,8/16/2008 12:00,tropical storm,0,40,1007,155.3553,0
Fay,8/16/2008 18:00,tropical storm,0,40,1007,103.5702,0
Fay,8/17/2008 0:00,tropical storm,0,45,1005,103.5702,0
Fay,8/17/2008 6:00,tropical storm,0,45,1004,103.5702,0
Fay,8/17/2008 12:00,tropical storm,0,45,1003,103.5702,0
Fay,8/17/2008 18:00,tropical storm,0,45,1006,103.5702,0
Fay,8/18/2008 0:00,tropical storm,0,45,1001,103.5702,0
Fay,8/18/2008 6:00,tropical storm,0,45,1003,103.5702,0
Fay,8/18/2008 12:00,tropical storm,0,50,1002,115.078,0
Fay,8/18/2008 18:00,tropical storm,0,50,1000,161.1092,0
Fay,8/19/2008 0:00,tropical storm,0,50,997,161.1092,0
Fay,8/19/2008 6:00,tropical storm,0,55,994,161.1092,0
Fay,8/19/2008 12:00,tropical storm,0,55,988,149.6014,0
Fay,8/19/2008 18:00,tropical storm,0,60,986,207.1404,0
Fay,8/20/2008 0:00,tropical storm,0,55,988,172.617,0
Fay,8/20/2008 6:00,tropical storm,0,50,992,172.617,0
Fay,8/20/2008 12:00,tropical storm,0,45,994,115.078,0
Fay,8/20/2008 18:00,tropical storm,0,45,997,149.6014,0
Fay,8/21/2008 0:00,tropical storm,0,50,993,230.156,0
Fay,8/21/2008 6:00,tropical storm,0,50,993,230.156,0
Fay,8/21/2008 12:00,tropical storm,0,50,993,230.156,0
Fay,8/21/2008 18:00,tropical storm,0,55,993,230.156,0
Fay,8/22/2008 0:00,tropical storm,0,50,994,264.6794,0
Fay,8/22/2008 6:00,tropical storm,0,50,995,172.617,0
Fay,8/22/2008 12:00,tropical storm,0,45,996,138.0936,0
Fay,8/22/2008 18:00,tropical storm,0,40,997,184.1248,0
Fay,8/23/2008 0:00,tropical storm,0,45,996,92.0624,0
Fay,8/23/2008 6:00,tropical storm,0,45,997,92.0624,0
Fay,8/23/2008 12:00,tropical storm,0,40,998,92.0624,0
Fay,8/23/2008 18:00,tropical storm,0,40,999,92.0624,0
Fay,8/24/2008 0:00,tropical depression,-1,30,999,0,0
Fay,8/24/2008 6:00,tropical depression,-1,30,999,0,0
Fay,8/24/2008 12:00,tropical depression,-1,30,1000,0,0
Fay,8/24/2008 18:00,tropical depression,-1,30,1001,0,0
Fay,8/25/2008 0:00,tropical depression,-1,30,1001,0,0
Fay,8/25/2008 6:00,tropical depression,-1,30,1002,0,0
Fay,8/25/2008 12:00,tropical depression,-1,25,1002,0,0
Fay,8/25/2008 18:00,tropical depression,-1,25,1002,0,0
Fay,8/26/2008 0:00,tropical depression,-1,20,1002,0,0
Fay,8/26/2008 6:00,tropical depression,-1,20,1003,0,0
Fay,8/26/2008 12:00,tropical depression,-1,20,1003,0,0
Fay,8/26/2008 18:00,tropical depression,-1,20,1004,0,0
Fay,8/27/2008 0:00,tropical depression,-1,15,1005,0,0
Gustav,8/25/2008 0:00,tropical depression,-1,25,1008,0,0
Gustav,8/25/2008 6:00,tropical depression,-1,30,1005,0,0
Gustav,8/25/2008 12:00,tropical storm,0,35,1002,69.0468,0
Gustav,8/25/2008 18:00,tropical storm,0,50,996,86.3085,0
Gustav,8/26/2008 0:00,tropical storm,0,60,991,86.3085,0
Gustav,8/26/2008 6:00,hurricane,1,75,986,103.5702,28.7695
Gustav,8/26/2008 12:00,hurricane,1,80,981,103.5702,28.7695
Gustav,8/26/2008 18:00,hurricane,1,70,992,86.3085,17.2617
Gustav,8/27/2008 0:00,tropical storm,0,50,995,86.3085,0
Gustav,8/27/2008 6:00,tropical storm,0,45,999,86.3085,0
Gustav,8/27/2008 12:00,tropical storm,0,45,998,51.7851,0
Gustav,8/27/2008 18:00,tropical storm,0,45,999,51.7851,0
Gustav,8/28/2008 0:00,tropical storm,0,40,999,69.0468,0
Gustav,8/28/2008 6:00,tropical storm,0,45,995,86.3085,0
Gustav,8/28/2008 12:00,tropical storm,0,60,984,115.078,0
Gustav,8/28/2008 18:00,tropical storm,0,60,984,115.078,0
Gustav,8/29/2008 0:00,tropical storm,0,60,987,149.6014,0
Gustav,8/29/2008 2:00,tropical storm,0,60,987,149.6014,0
Gustav,8/29/2008 6:00,tropical storm,0,55,990,207.1404,0
Gustav,8/29/2008 12:00,tropical storm,0,50,989,207.1404,0
Gustav,8/29/2008 18:00,hurricane,1,65,984,253.1716,28.7695
Gustav,8/30/2008 0:00,hurricane,1,75,975,276.1872,57.539
Gustav,8/30/2008 6:00,hurricane,2,85,968,276.1872,69.0468
Gustav,8/30/2008 12:00,hurricane,3,110,955,276.1872,86.3085
Gustav,8/31/2008 6:00,hurricane,3,105,960,339.4801,86.3085
Gustav,8/31/2008 12:00,hurricane,3,100,961,356.7418,80.5546
Gustav,8/31/2008 18:00,hurricane,2,95,960,391.2652,97.8163
Gustav,9/1/2008 0:00,hurricane,2,95,953,414.2808,115.078
Gustav,9/1/2008 6:00,hurricane,2,95,954,414.2808,115.078
Gustav,9/1/2008 12:00,hurricane,2,95,955,402.773,126.5858
Gustav,9/1/2008 15:00,hurricane,2,90,954,362.4957,92.0624
Gustav,9/1/2008 18:00,hurricane,2,85,958,333.7262,63.2929
Gustav,9/2/2008 0:00,tropical storm,0,60,971,201.3865,0
Gustav,9/2/2008 6:00,tropical storm,0,40,981,92.0624,0
Gustav,9/2/2008 12:00,tropical depression,-1,30,989,0,0
Gustav,9/2/2008 18:00,tropical depression,-1,20,993,0,0
Gustav,9/3/2008 0:00,tropical depression,-1,20,995,0,0
Gustav,9/3/2008 6:00,tropical depression,-1,20,997,0,0
Gustav,9/3/2008 12:00,tropical depression,-1,20,997,0,0
Gustav,9/3/2008 18:00,tropical depression,-1,20,998,0,0
Gustav,9/4/2008 0:00,tropical depression,-1,15,998,0,0
Gustav,9/4/2008 6:00,tropical depression,-1,15,999,0,0
Hanna,8/28/2008 0:00,tropical depression,-1,30,1007,0,0
Hanna,8/28/2008 6:00,tropical depression,-1,30,1004,0,0
Hanna,8/28/2008 12:00,tropical storm,0,35,1003,57.539,0
Hanna,8/28/2008 18:00,tropical storm,0,35,1003,57.539,0
Hanna,8/29/2008 0:00,tropical storm,0,40,1001,92.0624,0
Hanna,8/29/2008 6:00,tropical storm,0,45,1000,103.5702,0
Hanna,8/29/2008 12:00,tropical storm,0,45,1000,120.8319,0
Hanna,8/29/2008 18:00,tropical storm,0,45,1000,172.617,0
Hanna,8/30/2008 0:00,tropical storm,0,45,1000,230.156,0
Hanna,8/30/2008 6:00,tropical storm,0,45,1000,230.156,0
Hanna,8/30/2008 12:00,tropical storm,0,45,1000,247.4177,0
Hanna,8/30/2008 18:00,tropical storm,0,45,1000,276.1872,0
Hanna,8/31/2008 0:00,tropical storm,0,50,999,322.2184,0
Hanna,8/31/2008 6:00,tropical storm,0,45,999,310.7106,0
Hanna,8/31/2008 12:00,tropical storm,0,40,999,276.1872,0
Hanna,8/31/2008 18:00,tropical storm,0,40,997,230.156,0
Hanna,9/1/2008 0:00,tropical storm,0,45,997,230.156,0
Hanna,9/1/2008 6:00,tropical storm,0,50,996,253.1716,0
Hanna,9/1/2008 12:00,tropical storm,0,60,990,276.1872,0
Hanna,9/1/2008 18:00,hurricane,1,70,985,276.1872,46.0312
Hanna,9/2/2008 0:00,hurricane,1,75,977,287.695,46.0312
Hanna,9/2/2008 6:00,hurricane,1,65,980,287.695,69.0468
Hanna,9/2/2008 12:00,tropical storm,0,60,983,287.695,0
Hanna,9/2/2008 18:00,tropical storm,0,55,985,287.695,0
Hanna,9/3/2008 0:00,tropical storm,0,55,988,316.4645,0
Hanna,9/3/2008 6:00,tropical storm,0,50,991,374.0035,0
Hanna,9/3/2008 12:00,tropical storm,0,45,996,460.312,0
Hanna,9/3/2008 18:00,tropical storm,0,50,994,460.312,0
Hanna,9/3/2008 19:00,tropical storm,0,50,994,460.312,0
Hanna,9/4/2008 0:00,tropical storm,0,55,989,494.8354,0
Hanna,9/4/2008 6:00,tropical storm,0,60,990,494.8354,0
Hanna,9/4/2008 12:00,tropical storm,0,55,989,494.8354,0
Hanna,9/4/2008 18:00,tropical storm,0,55,989,489.0815,0
Hanna,9/5/2008 0:00,tropical storm,0,55,987,431.5425,0
Hanna,9/5/2008 6:00,tropical storm,0,55,984,397.0191,0
Hanna,9/5/2008 12:00,tropical storm,0,55,980,397.0191,0
Hanna,9/5/2008 18:00,tropical storm,0,60,980,374.0035,0
Hanna,9/6/2008 0:00,tropical storm,0,60,980,316.4645,0
Hanna,9/6/2008 6:00,tropical storm,0,60,981,287.695,0
Hanna,9/6/2008 7:00,tropical storm,0,60,981,287.695,0
Hanna,9/6/2008 12:00,tropical storm,0,45,985,201.3865,0
Hanna,9/6/2008 18:00,tropical storm,0,45,993,201.3865,0
Hanna,9/7/2008 0:00,tropical storm,0,45,994,201.3865,0
Ike,9/1/2008 6:00,tropical depression,-1,30,1006,0,0
Ike,9/1/2008 12:00,tropical storm,0,35,1005,155.3553,0
Ike,9/1/2008 18:00,tropical storm,0,45,1003,212.8943,0
Ike,9/2/2008 0:00,tropical storm,0,45,1002,241.6638,0
Ike,9/2/2008 6:00,tropical storm,0,45,1000,276.1872,0
Ike,9/2/2008 12:00,tropical storm,0,50,999,276.1872,0
Ike,9/2/2008 18:00,tropical storm,0,55,996,276.1872,0
Ike,9/3/2008 0:00,tropical storm,0,55,994,270.4333,0
Ike,9/3/2008 6:00,tropical storm,0,55,992,264.6794,0
Ike,9/3/2008 12:00,tropical storm,0,60,989,258.9255,0
Ike,9/3/2008 18:00,hurricane,1,75,979,253.1716,34.5234
Ike,9/4/2008 0:00,hurricane,3,105,956,253.1716,57.539
Ike,9/5/2008 12:00,hurricane,3,105,954,224.4021,80.5546
Ike,9/5/2008 18:00,hurricane,3,100,959,224.4021,80.5546
Ike,9/6/2008 0:00,hurricane,3,100,962,230.156,80.5546
Ike,9/6/2008 6:00,hurricane,3,100,964,235.9099,80.5546
Ike,9/6/2008 12:00,hurricane,2,95,965,241.6638,80.5546
Ike,9/7/2008 12:00,hurricane,3,110,947,281.9411,103.5702
Ike,9/7/2008 13:00,hurricane,3,110,947,281.9411,103.5702
Ike,9/7/2008 18:00,hurricane,3,105,946,287.695,103.5702
Ike,9/8/2008 6:00,hurricane,3,100,950,345.234,103.5702
Ike,9/8/2008 12:00,hurricane,2,85,960,350.9879,97.8163
Ike,9/8/2008 18:00,hurricane,1,75,964,350.9879,69.0468
Ike,9/9/2008 0:00,hurricane,1,70,965,379.7574,69.0468
Ike,9/9/2008 6:00,hurricane,1,70,965,379.7574,69.0468
Ike,9/9/2008 12:00,hurricane,1,70,965,374.0035,34.5234
Ike,9/9/2008 14:00,hurricane,1,70,965,374.0035,34.5234
Ike,9/9/2008 18:00,hurricane,1,65,966,368.2496,34.5234
Ike,9/10/2008 0:00,hurricane,1,65,968,379.7574,34.5234
Ike,9/10/2008 6:00,hurricane,1,70,964,379.7574,51.7851
Ike,9/10/2008 12:00,hurricane,1,80,959,385.5113,103.5702
Ike,9/10/2008 18:00,hurricane,2,85,958,391.2652,138.0936
Ike,9/11/2008 0:00,hurricane,2,85,944,402.773,155.3553
Ike,9/11/2008 6:00,hurricane,2,85,945,425.7886,172.617
Ike,9/11/2008 12:00,hurricane,2,85,946,483.3276,155.3553
Ike,9/11/2008 18:00,hurricane,2,85,952,483.3276,155.3553
Ike,9/12/2008 0:00,hurricane,2,85,954,471.8198,184.1248
Ike,9/12/2008 6:00,hurricane,2,90,954,454.5581,189.8787
Ike,9/12/2008 12:00,hurricane,2,95,954,448.8042,189.8787
Ike,9/12/2008 18:00,hurricane,2,95,954,448.8042,189.8787
Ike,9/13/2008 0:00,hurricane,2,95,952,448.8042,195.6326
Ike,9/13/2008 6:00,hurricane,2,95,951,402.773,189.8787
Ike,9/13/2008 7:00,hurricane,2,95,950,402.773,189.8787
Ike,9/13/2008 12:00,hurricane,2,85,959,287.695,92.0624
Ike,9/13/2008 18:00,tropical storm,0,50,974,218.6482,0
Ike,9/14/2008 0:00,tropical storm,0,35,980,103.5702,0
Ike,9/14/2008 6:00,tropical storm,0,35,985,103.5702,0
Josephine,9/2/2008 0:00,tropical depression,-1,30,1007,0,0
Josephine,9/2/2008 6:00,tropical storm,0,35,1005,34.5234,0
Josephine,9/2/2008 12:00,tropical storm,0,35,1005,34.5234,0
Josephine,9/2/2008 18:00,tropical storm,0,45,1000,92.0624,0
Josephine,9/3/2008 0:00,tropical storm,0,50,997,172.617,0
Josephine,9/3/2008 6:00,tropical storm,0,55,994,184.1248,0
Josephine,9/3/2008 12:00,tropical storm,0,55,994,207.1404,0
Josephine,9/3/2008 18:00,tropical storm,0,55,994,207.1404,0
Josephine,9/4/2008 0:00,tropical storm,0,50,997,172.617,0
Josephine,9/4/2008 6:00,tropical storm,0,50,997,172.617,0
Josephine,9/4/2008 12:00,tropical storm,0,45,1000,138.0936,0
Josephine,9/4/2008 18:00,tropical storm,0,40,1002,138.0936,0
Josephine,9/5/2008 0:00,tropical storm,0,40,1002,172.617,0
Josephine,9/5/2008 6:00,tropical storm,0,40,1002,172.617,0
Josephine,9/5/2008 12:00,tropical storm,0,40,1003,138.0936,0
Josephine,9/5/2008 18:00,tropical storm,0,35,1004,103.5702,0
Josephine,9/6/2008 0:00,tropical depression,-1,30,1006,0,0
Kyle,9/25/2008 0:00,tropical depression,-1,30,1005,0,0
Kyle,9/25/2008 6:00,tropical storm,0,35,1003,103.5702,0
Kyle,9/25/2008 12:00,tropical storm,0,40,1002,115.078,0
Kyle,9/25/2008 18:00,tropical storm,0,40,1001,115.078,0
Kyle,9/26/2008 0:00,tropical storm,0,45,998,132.3397,0
Kyle,9/26/2008 6:00,tropical storm,0,50,996,184.1248,0
Kyle,9/26/2008 12:00,tropical storm,0,50,998,230.156,0
Kyle,9/26/2008 18:00,tropical storm,0,50,1000,207.1404,0
Kyle,9/27/2008 0:00,tropical storm,0,55,998,207.1404,0
Kyle,9/27/2008 6:00,tropical storm,0,60,996,287.695,0
Kyle,9/27/2008 12:00,hurricane,1,65,996,287.695,69.0468
Kyle,9/27/2008 18:00,hurricane,1,70,995,287.695,69.0468
Kyle,9/28/2008 0:00,hurricane,1,70,995,287.695,69.0468
Kyle,9/28/2008 6:00,hurricane,1,70,992,287.695,69.0468
Kyle,9/28/2008 12:00,hurricane,1,75,989,333.7262,115.078
Kyle,9/28/2008 18:00,hurricane,1,70,984,356.7418,132.3397
Kyle,9/29/2008 0:00,hurricane,1,65,985,368.2496,126.5858
Marco,10/6/2008 0:00,tropical depression,-1,25,1006,0,0
Marco,10/6/2008 6:00,tropical depression,-1,30,1005,0,0
Marco,10/6/2008 12:00,tropical storm,0,40,1002,23.0156,0
Marco,10/6/2008 18:00,tropical storm,0,50,999,34.5234,0
Marco,10/7/2008 0:00,tropical storm,0,55,998,23.0156,0
Marco,10/7/2008 6:00,tropical storm,0,55,998,23.0156,0
Marco,10/7/2008 12:00,tropical storm,0,55,998,34.5234,0
Marco,10/7/2008 18:00,tropical depression,-1,30,1007,0,0
Nana,10/12/2008 6:00,tropical depression,-1,30,1007,0,0
Nana,10/12/2008 12:00,tropical storm,0,35,1006,69.0468,0
Nana,10/12/2008 18:00,tropical storm,0,35,1005,80.5546,0
Nana,10/13/2008 0:00,tropical storm,0,35,1004,97.8163,0
Nana,10/13/2008 6:00,tropical storm,0,35,1005,115.078,0
Nana,10/13/2008 12:00,tropical depression,-1,30,1006,0,0
Nana,10/13/2008 18:00,tropical depression,-1,30,1007,0,0
Nana,10/14/2008 0:00,tropical depression,-1,30,1007,0,0
Nana,10/14/2008 6:00,tropical depression,-1,30,1007,0,0
Omar,10/13/2008 6:00,tropical depression,-1,25,1005,0,0
Omar,10/13/2008 12:00,tropical depression,-1,30,1005,0,0
Omar,10/13/2008 18:00,tropical depression,-1,30,1004,0,0
Omar,10/14/2008 0:00,tropical storm,0,35,1001,46.0312,0
Omar,10/14/2008 6:00,tropical storm,0,40,997,103.5702,0
Omar,10/14/2008 12:00,tropical storm,0,50,991,138.0936,0
Omar,10/14/2008 18:00,tropical storm,0,60,983,155.3553,0
Omar,10/15/2008 0:00,hurricane,1,65,983,189.8787,34.5234
Omar,10/15/2008 6:00,hurricane,1,70,985,224.4021,34.5234
Omar,10/15/2008 12:00,hurricane,1,75,984,224.4021,34.5234
Omar,10/15/2008 18:00,hurricane,1,80,977,224.4021,46.0312
Omar,10/16/2008 0:00,hurricane,2,95,970,224.4021,51.7851
Omar,10/16/2008 12:00,hurricane,2,90,975,224.4021,57.539
Omar,10/16/2008 18:00,hurricane,1,70,985,207.1404,57.539
Omar,10/17/2008 0:00,hurricane,1,65,986,207.1404,46.0312
Omar,10/17/2008 6:00,hurricane,1,70,984,207.1404,46.0312
Omar,10/17/2008 12:00,hurricane,1,75,982,207.1404,46.0312
Omar,10/17/2008 18:00,hurricane,1,65,985,189.8787,23.0156
Omar,10/18/2008 0:00,tropical storm,0,55,988,172.617,0
Omar,10/18/2008 6:00,tropical storm,0,50,991,172.617,0
Sixteen,10/14/2008 12:00,tropical depression,-1,25,1004,0,0
Sixteen,10/14/2008 18:00,tropical depression,-1,25,1005,0,0
Sixteen,10/15/2008 0:00,tropical depression,-1,25,1005,0,0
Sixteen,10/15/2008 6:00,tropical depression,-1,25,1005,0,0
Sixteen,10/15/2008 12:00,tropical depression,-1,25,1005,0,0
Sixteen,10/15/2008 12:00,tropical depression,-1,25,1005,0,0
Sixteen,10/15/2008 18:00,tropical depression,-1,25,1006,0,0
Paloma,11/5/2008 18:00,tropical depression,-1,25,1004,0,0
Paloma,11/6/2008 0:00,tropical depression,-1,30,1004,0,0
Paloma,11/6/2008 6:00,tropical storm,0,35,1003,23.0156,0
Paloma,11/6/2008 12:00,tropical storm,0,40,1000,57.539,0
Paloma,11/6/2008 18:00,tropical storm,0,55,994,103.5702,0
Paloma,11/7/2008 0:00,hurricane,1,65,987,115.078,28.7695
Paloma,11/7/2008 6:00,hurricane,1,65,985,120.8319,28.7695
Paloma,11/7/2008 12:00,hurricane,1,75,979,149.6014,40.2773
Paloma,11/7/2008 18:00,hurricane,1,80,975,184.1248,51.7851
Paloma,11/8/2008 0:00,hurricane,3,100,964,195.6326,57.539
Paloma,11/8/2008 6:00,hurricane,3,110,951,207.1404,57.539
Paloma,11/9/2008 0:00,hurricane,2,90,968,149.6014,34.5234
Paloma,11/9/2008 1:00,hurricane,2,85,970,149.6014,34.5234
Paloma,11/9/2008 6:00,tropical storm,0,55,990,69.0468,0
Paloma,11/9/2008 12:00,tropical storm,0,35,1002,34.5234,0
Paloma,11/9/2008 18:00,tropical depression,-1,25,1004,0,0
One,5/28/2009 6:00,tropical depression,-1,25,1007,0,0
One,5/28/2009 12:00,tropical depression,-1,25,1007,0,0
One,5/28/2009 18:00,tropical depression,-1,30,1006,0,0
One,5/29/2009 0:00,tropical depression,-1,30,1006,0,0
One,5/29/2009 6:00,tropical depression,-1,30,1006,0,0
One,5/29/2009 12:00,tropical depression,-1,30,1006,0,0
One,5/29/2009 18:00,tropical depression,-1,25,1007,0,0
Ana,8/11/2009 6:00,tropical depression,-1,25,1007,0,0
Ana,8/11/2009 12:00,tropical depression,-1,25,1006,0,0
Ana,8/11/2009 18:00,tropical depression,-1,25,1006,0,0
Ana,8/12/2009 0:00,tropical depression,-1,30,1006,0,0
Ana,8/12/2009 6:00,tropical depression,-1,30,1006,0,0
Ana,8/12/2009 12:00,tropical storm,0,35,1005,51.7851,0
Ana,8/12/2009 18:00,tropical storm,0,35,1005,51.7851,0
Ana,8/13/2009 0:00,tropical depression,-1,30,1006,0,0
Ana,8/15/2009 0:00,tropical depression,-1,30,1005,0,0
Ana,8/15/2009 6:00,tropical storm,0,35,1003,69.0468,0
Ana,8/15/2009 12:00,tropical storm,0,35,1003,69.0468,0
Ana,8/15/2009 18:00,tropical storm,0,35,1003,69.0468,0
Ana,8/16/2009 0:00,tropical storm,0,35,1003,69.0468,0
Ana,8/16/2009 6:00,tropical storm,0,35,1004,69.0468,0
Ana,8/16/2009 12:00,tropical depression,-1,30,1006,0,0
Bill,8/15/2009 6:00,tropical depression,-1,30,1007,0,0
Bill,8/15/2009 12:00,tropical depression,-1,30,1006,0,0
Bill,8/15/2009 18:00,tropical storm,0,35,1004,57.539,0
Bill,8/16/2009 0:00,tropical storm,0,35,1004,69.0468,0
Bill,8/16/2009 6:00,tropical storm,0,40,1002,172.617,0
Bill,8/16/2009 12:00,tropical storm,0,50,997,241.6638,0
Bill,8/16/2009 18:00,tropical storm,0,55,994,241.6638,0
Bill,8/17/2009 0:00,tropical storm,0,60,990,241.6638,0
Bill,8/17/2009 6:00,hurricane,1,65,987,281.9411,51.7851
Bill,8/17/2009 12:00,hurricane,1,75,977,264.6794,57.539
Bill,8/17/2009 18:00,hurricane,1,80,970,264.6794,57.539
Bill,8/18/2009 0:00,hurricane,2,85,967,293.4489,57.539
Bill,8/18/2009 6:00,hurricane,2,90,965,293.4489,57.539
Bill,8/18/2009 12:00,hurricane,2,95,963,345.234,80.5546
Bill,8/18/2009 18:00,hurricane,3,100,962,345.234,80.5546
Bill,8/19/2009 0:00,hurricane,3,105,955,345.234,80.5546
Bill,8/20/2009 12:00,hurricane,3,105,952,460.312,138.0936
Bill,8/20/2009 18:00,hurricane,3,110,948,460.312,155.3553
Bill,8/21/2009 0:00,hurricane,3,110,943,460.312,155.3553
Bill,8/21/2009 6:00,hurricane,3,105,951,460.312,155.3553
Bill,8/21/2009 12:00,hurricane,3,100,954,460.312,155.3553
Bill,8/21/2009 18:00,hurricane,2,95,956,431.5425,120.8319
Bill,8/22/2009 0:00,hurricane,2,90,957,431.5425,120.8319
Bill,8/22/2009 6:00,hurricane,2,90,960,431.5425,120.8319
Bill,8/22/2009 12:00,hurricane,2,85,961,431.5425,120.8319
Bill,8/22/2009 18:00,hurricane,1,80,961,431.5425,120.8319
Bill,8/23/2009 0:00,hurricane,1,80,961,425.7886,120.8319
Bill,8/23/2009 6:00,hurricane,1,75,962,489.0815,120.8319
Bill,8/23/2009 12:00,hurricane,1,70,965,489.0815,120.8319
Bill,8/23/2009 18:00,hurricane,1,65,970,489.0815,92.0624
Bill,8/24/2009 0:00,hurricane,1,65,973,535.1127,92.0624
Bill,8/24/2009 2:00,tropical storm,0,60,974,535.1127,0
Bill,8/24/2009 3:00,tropical storm,0,60,976,535.1127,0
Bill,8/24/2009 6:00,tropical storm,0,60,980,535.1127,0
Claudette,8/16/2009 6:00,tropical depression,-1,30,1011,0,0
Claudette,8/16/2009 12:00,tropical storm,0,35,1010,46.0312,0
Claudette,8/16/2009 18:00,tropical storm,0,50,1008,103.5702,0
Claudette,8/17/2009 0:00,tropical storm,0,45,1005,103.5702,0
Claudette,8/17/2009 6:00,tropical storm,0,40,1005,92.0624,0
Claudette,8/17/2009 12:00,tropical depression,-1,25,1013,0,0
Claudette,8/17/2009 18:00,tropical depression,-1,20,1017,0,0
Danny,8/26/2009 9:00,tropical storm,0,40,1009,276.1872,0
Danny,8/26/2009 12:00,tropical storm,0,40,1009,276.1872,0
Danny,8/26/2009 18:00,tropical storm,0,45,1009,276.1872,0
Danny,8/27/2009 0:00,tropical storm,0,50,1006,293.4489,0
Danny,8/27/2009 6:00,tropical storm,0,50,1006,293.4489,0
Danny,8/27/2009 12:00,tropical storm,0,50,1006,327.9723,0
Danny,8/27/2009 18:00,tropical storm,0,45,1008,310.7106,0
Danny,8/28/2009 0:00,tropical storm,0,40,1008,276.1872,0
Danny,8/28/2009 6:00,tropical storm,0,35,1008,172.617,0
Danny,8/28/2009 12:00,tropical storm,0,35,1008,172.617,0
Danny,8/28/2009 18:00,tropical storm,0,35,1007,172.617,0
Danny,8/29/2009 0:00,tropical storm,0,35,1006,172.617,0
Erika,9/1/2009 18:00,tropical storm,0,45,1007,120.8319,0
Erika,9/2/2009 0:00,tropical storm,0,45,1004,161.1092,0
Erika,9/2/2009 6:00,tropical storm,0,45,1005,161.1092,0
Erika,9/2/2009 12:00,tropical storm,0,35,1008,143.8475,0
Erika,9/2/2009 18:00,tropical storm,0,35,1008,172.617,0
Erika,9/3/2009 0:00,tropical storm,0,35,1009,230.156,0
Erika,9/3/2009 6:00,tropical storm,0,40,1008,230.156,0
Erika,9/3/2009 12:00,tropical storm,0,40,1008,172.617,0
Erika,9/3/2009 18:00,tropical depression,-1,30,1008,0,0
Fred,9/7/2009 18:00,tropical depression,-1,30,1005,0,0
Fred,9/8/2009 0:00,tropical storm,0,35,1004,69.0468,0
Fred,9/8/2009 6:00,tropical storm,0,45,1000,86.3085,0
